m_sdw,V,E_p_bits,E_p,coh_1rdm,Q_2_bits,single_site_entanglement,m_cdw,coh_2rdm,Q_2,U,energy
NaN,-0.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.61,NaN
NaN,-0.73,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.61,NaN
NaN,-0.57,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.61,NaN
NaN,-0.41,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.61,NaN
NaN,-0.24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.61,NaN
NaN,-0.08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.61,NaN
NaN,0.08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.61,NaN
NaN,0.24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.61,NaN
NaN,0.41,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.61,NaN
NaN,0.57,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.61,NaN
NaN,0.73,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.61,NaN
NaN,0.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.61,NaN
NaN,1.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.61,NaN
NaN,1.22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.61,NaN
NaN,1.39,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.61,NaN
NaN,1.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.61,NaN
NaN,1.71,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.61,NaN
NaN,1.88,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.61,NaN
NaN,2.04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.61,NaN
NaN,2.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.61,NaN
NaN,2.37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.61,NaN
NaN,2.53,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.61,NaN
NaN,2.69,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.61,NaN
NaN,2.86,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.61,NaN
NaN,3.02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.61,NaN
NaN,3.18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.61,NaN
NaN,3.35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.61,NaN
NaN,3.51,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.61,NaN
NaN,3.67,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.61,NaN
NaN,3.84,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.61,NaN
NaN,4.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.61,NaN
NaN,-4.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.37,NaN
NaN,-3.84,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.37,NaN
NaN,-3.67,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.37,NaN
NaN,-3.51,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.37,NaN
NaN,-3.35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.37,NaN
NaN,-3.18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.37,NaN
NaN,-3.02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.37,NaN
NaN,-2.86,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.37,NaN
NaN,-2.69,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.37,NaN
NaN,-2.53,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.37,NaN
NaN,-2.37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.37,NaN
NaN,-2.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.37,NaN
NaN,-2.04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.37,NaN
NaN,-1.88,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.37,NaN
NaN,-1.71,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.37,NaN
NaN,-1.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.37,NaN
NaN,-1.39,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.37,NaN
NaN,-1.22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.37,NaN
NaN,-1.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.37,NaN
NaN,-0.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.37,NaN
NaN,-0.73,0.04770104826366062,0.03306384711370991,1.614548899108723,0.07433019051837153,0.6878979610531148,NaN,5.468295407016307,0.051521761988292614,-0.37,-8.427859619131073
NaN,-0.57,0.032979592970916016,0.022859711883804756,1.6517988931497771,0.05105370881409055,0.7005742450400689,NaN,5.615741391926597,0.03538773432161468,-0.37,-7.81606723878
NaN,-0.41,0.020494934027131873,0.014206005736668414,1.6739389231119322,0.03143369947985164,0.7096084880966874,NaN,5.715214422472515,0.021788180169027616,-0.37,-7.237755948529175
NaN,-0.24,0.011987687653226775,0.008309231898267155,1.6813849419297195,0.01824994192756657,0.7158369073811576,NaN,5.767870087400013,0.012649895792474997,-0.37,-6.659565574095236
NaN,-0.08,0.011042053231304472,0.007653768064871391,1.6742265854942653,0.01686376507840892,0.7187117543642163,NaN,5.7534186347839675,0.011689071217724223,-0.37,-6.149178486159939
NaN,0.08,0.018022698734599274,0.012492382813968694,1.6684497104819078,0.02755289759942281,0.7184441976299775,NaN,5.726662802373826,0.01909821328729633,-0.37,-5.671400152342825
NaN,0.24,0.031439907716380944,0.02179248339067419,1.6621409340560036,0.04815771691406301,0.7144481027273663,NaN,5.679343363752796,0.03338038570118629,-0.37,-5.226287876369775
NaN,0.41,0.04984784474338966,0.03455189304087036,1.6393977255742769,0.07637218937384649,0.7052180512602082,NaN,5.561273978980996,0.052937167737671764,-0.37,-4.7894498290272365
NaN,0.57,0.06799252614636897,0.047128827797503936,1.6040215889069516,0.10421551219641367,0.6909757094129041,NaN,5.391080695213269,0.07223668844955444,-0.37,-4.412713858245845
NaN,0.73,0.0839749035131101,0.05820696760790578,1.5566475998241645,0.12876478539045788,0.6708087501372482,NaN,5.171464649199175,0.08925294794880267,-0.37,-4.069732794613202
NaN,0.9,0.09602052239829861,0.06655635437627394,1.4956007930143853,0.1472699494949068,0.6430632356032031,NaN,4.895844221315041,0.1020797502735995,-0.37,-3.742370360512442
NaN,1.06,0.10148675330377044,0.07034525691669136,1.4311026797026885,0.15565461879812448,0.6121206605667895,NaN,4.610872684411801,0.10789156016105261,-0.37,-3.468534067409562
NaN,1.22,0.1014118842046563,0.07029336161172939,1.3631789621236603,0.15551136262800336,0.5783687080251774,NaN,4.316418182529671,0.10779226255063534,-0.37,-3.2264775420383427
NaN,1.39,0.0965659626430333,0.0669344247440753,1.2908714146775633,0.1480268479929645,0.5418023962012558,NaN,4.00972908867721,0.10260439233349894,-0.37,-3.0015771499660384
NaN,1.55,0.0891728479678422,0.0618099081514103,1.225420706433128,0.1366307167001053,0.5086679154538312,NaN,3.739003696144993,0.09470519605856165,-0.37,-2.817269692242684
NaN,1.71,0.0805130436964765,0.055807389236512295,1.1642336571167364,0.12329398348241805,0.4780506308897591,NaN,3.4906897280536704,0.0854608770308416,-0.37,-2.656285670448335
NaN,1.88,0.07110486632370172,0.0492861376163658,1.1091244838774983,0.10881482830320577,0.4489622690886038,NaN,3.2592546899485058,0.07542469144148178,-0.37,-2.5073109746453466
NaN,2.04,0.06272905665903705,0.04348046876239664,1.0620364161804816,0.09593282494302757,0.42496478115643227,NaN,3.0659867254255615,0.06649556713241012,-0.37,-2.3848400381266672
NaN,2.2,0.05513974163792312,0.03821995645313003,1.0191155232909945,0.08426782100228092,0.40408055011889416,NaN,2.8936634929791696,0.05841000253966033,-0.37,-2.2769749151450154
NaN,2.37,0.04805179138248361,0.03330696371762354,0.9778953253588818,0.07338074935411498,0.38496071240794816,NaN,2.731717624728655,0.05086365952218097,-0.37,-2.175936488134914
NaN,2.53,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.37,NaN
NaN,2.69,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.37,NaN
NaN,2.86,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.37,NaN
NaN,3.02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.37,NaN
NaN,3.18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.37,NaN
NaN,3.35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.37,NaN
NaN,3.51,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.37,NaN
NaN,3.67,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.37,NaN
NaN,3.84,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.37,NaN
NaN,4.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.37,NaN
NaN,-4.0,0.09010897807987606,0.06245878409920391,0.7794055914189439,0.13696240535241166,0.3098695083069649,NaN,2.0517173609518355,0.09493510511273184,-0.12,-25.117470499073296
NaN,-3.84,0.09086319070801752,0.06298156445594305,0.8002329681052138,0.13819221404271786,0.31615673281815504,NaN,2.1212560151722473,0.0957875435390454,-0.12,-24.193940313856455
NaN,-3.67,0.09430173078861648,0.06536497881805281,0.8259703689451592,0.1435391024024848,0.32493203741324417,NaN,2.2100428806425274,0.09949372413038748,-0.12,-23.2160566227601
NaN,-3.51,0.10069246583564695,0.06979469879760725,0.8552034283448988,0.15337833825151392,0.3358456794717998,NaN,2.314260497172017,0.10631376271800663,-0.12,-22.299277789857758
NaN,-3.35,0.10221943355963159,0.07085311217029333,0.8819616008941492,0.15589666536084978,0.3450283024997344,NaN,2.407786422094537,0.10805933405357004,-0.12,-21.386753724377968
NaN,-3.18,0.10649864660889818,0.07381923663040779,0.915365313918967,0.16264353481467486,0.3575400051162353,NaN,2.5282137633893798,0.11273590759309515,-0.12,-20.42220666814996
NaN,-3.02,0.11055582197104341,0.07663145629371582,0.949515511183731,0.1690989878950795,0.37073241323702044,NaN,2.6530820613442145,0.11721048669501455,-0.12,-19.51993716790869
NaN,-2.86,0.11456936065677104,0.07941342931779616,0.9865559228311724,0.17555961765209638,0.38549113864751755,NaN,2.7904620366914727,0.12168865399573203,-0.12,-18.623888183129537
NaN,-2.69,0.11867155402119778,0.08225685308246056,1.0293576647757114,0.18227010606356853,0.4031198370375619,NaN,2.951713125190677,0.12634001011832474,-0.12,-17.679773581183976
NaN,-2.53,0.12222596783032191,0.08472058499279811,1.0731176162282778,0.18821795775878725,0.4217712693022396,NaN,3.119783864712059,0.13046274675125424,-0.12,-16.799938472502678
NaN,-2.37,0.1252735996789065,0.08683304241602952,1.1203950625575918,0.1934934113979634,0.44262739218516883,NaN,3.3058486535671827,0.13411941256742388,-0.12,-15.930070305849274
NaN,-2.2,0.12763892439969426,0.08847256057735242,1.1744630788840187,0.19786533107112625,0.4673696425080028,NaN,3.523368556106293,0.137149796362511,-0.12,-15.018722237350207
NaN,-2.04,0.12864541861491618,0.08917020920488294,1.2286443345063551,0.2001740074333873,0.49311353235632877,NaN,3.7459729966123554,0.1387500488738378,-0.12,-14.17531506856001
NaN,-1.88,0.1279811172329932,0.088709750574961,1.28524446794682,0.1999135242670489,0.5210293606750387,NaN,3.984207290994478,0.1385694957015069,-0.12,-13.348303105663902
NaN,-1.71,0.12482729969018269,0.0865236908371616,1.3464317330628175,0.19575385697502234,0.5524222809153608,NaN,4.247737317281327,0.13568623404597124,-0.12,-12.490668475153239
NaN,-1.55,0.1189915142338438,0.08247863260174726,1.4026531340693762,0.18717771096144853,0.582489018412781,NaN,4.499365831985674,0.12974170261659212,-0.12,-11.706440877871268
NaN,-1.39,0.11001679582245005,0.07625783183857049,1.4545218385736152,0.17340712815760417,0.6115277078968437,NaN,4.741240001225201,0.12019666197143986,-0.12,-10.947480512999839
NaN,-1.22,0.09709751503255548,0.06730286878419278,1.5012405356583824,0.15311669696245245,0.6393885529793214,NaN,4.9750674451479755,0.10613240679617464,-0.12,-10.171646443093312
NaN,-1.06,0.08235305906192947,0.05708279069926303,1.5344633477926535,0.12968869298452512,0.6613952393850296,NaN,5.1717353167069255,0.0898933518927274,-0.12,-9.472177513948518
NaN,-0.9,0.06611813468002348,0.04582959863734071,1.5828547983022716,0.10380230917676725,0.678759974032408,NaN,5.340323439828307,0.07195027794148734,-0.12,-8.803503340466035
NaN,-0.73,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.12,NaN
NaN,-0.57,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.12,NaN
NaN,-0.41,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.12,NaN
NaN,-0.24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.12,NaN
NaN,-0.08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.12,NaN
NaN,0.08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.12,NaN
NaN,0.24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.12,NaN
NaN,0.41,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.12,NaN
NaN,0.57,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.12,NaN
NaN,0.73,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.12,NaN
NaN,0.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.12,NaN
NaN,1.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.12,NaN
NaN,1.22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.12,NaN
NaN,1.39,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.12,NaN
NaN,1.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.12,NaN
NaN,1.71,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.12,NaN
NaN,1.88,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.12,NaN
NaN,2.04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.12,NaN
NaN,2.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.12,NaN
NaN,2.37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,-0.12,NaN
NaN,2.53,0.04253877609909518,0.029485632717558774,0.9578129757798288,0.06489716493732223,0.37626165944042383,NaN,2.65231472941461,0.04498328690263831,-0.12,-1.64324875422036
NaN,2.69,0.03766491598747512,0.02610733032274548,0.9250011265340101,0.057425008521221343,0.3620946254892238,NaN,2.5272270951948417,0.03980398275011554,-0.12,-1.5638992560331946
NaN,2.86,0.03320197107223333,0.023013852637751242,0.8935008970221616,0.05058702860380038,0.3490949630047778,NaN,2.4091655366402676,0.03506425624962928,-0.12,-1.488543580849549
NaN,3.02,0.029592767908543927,0.02051214364077203,0.8666698879876835,0.04506064674300925,0.33850046059498823,NaN,2.3100691129638675,0.03123366024412455,-0.12,-1.4248518388543394
NaN,3.18,0.0264778220878501,0.0183530277275612,0.8422574226454037,0.04029404281490523,0.32925327150549977,NaN,2.221079544715775,0.027929702170512716,-0.12,-1.3672058470172377
NaN,3.35,0.023629136870353395,0.01637846960075051,0.8186615719451702,0.035937658977435394,0.3206787263411722,NaN,2.136131106835734,0.024910086996134062,-0.12,-1.3116985891702144
NaN,3.51,0.021316515779879808,0.014775482812185103,0.7984025425125887,0.03240328911778301,0.31360775030855403,NaN,2.0640437317269695,0.02246024849285977,-0.12,-1.2641631629253767
NaN,3.67,0.019307203803240025,0.013382733880711983,0.7798185188401057,0.029334233176070423,0.3073622816893517,NaN,1.9986160314216896,0.020332941019880924,-0.12,-1.2206221144885074
NaN,3.84,0.01745115384735252,0.012096218086810273,0.761694602826188,0.02650092974478868,0.30149683741781524,NaN,1.9354581072083064,0.01836904473481704,-0.12,-1.1782092703671674
NaN,4.0,0.015928946827117763,0.011041104582505845,0.7459996327517158,0.024178554109741235,0.29660027654199544,NaN,1.8812916485719873,0.01675929661118314,-0.12,-1.1414921909299098
NaN,-4.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.12,NaN
NaN,-3.84,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.12,NaN
NaN,-3.67,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.12,NaN
NaN,-3.51,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.12,NaN
NaN,-3.35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.12,NaN
NaN,-3.18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.12,NaN
NaN,-3.02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.12,NaN
NaN,-2.86,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.12,NaN
NaN,-2.69,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.12,NaN
NaN,-2.53,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.12,NaN
NaN,-2.37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.12,NaN
NaN,-2.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.12,NaN
NaN,-2.04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.12,NaN
NaN,-1.88,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.12,NaN
NaN,-1.71,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.12,NaN
NaN,-1.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.12,NaN
NaN,-1.39,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.12,NaN
NaN,-1.22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.12,NaN
NaN,-1.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.12,NaN
NaN,-0.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.12,NaN
NaN,-0.73,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.12,NaN
NaN,-0.57,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.12,NaN
NaN,-0.41,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.12,NaN
NaN,-0.24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.12,NaN
NaN,-0.08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.12,NaN
NaN,0.08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.12,NaN
NaN,0.24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.12,NaN
NaN,0.41,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.12,NaN
NaN,0.57,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.12,NaN
NaN,0.73,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.12,NaN
NaN,0.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.12,NaN
NaN,1.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.12,NaN
NaN,1.22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.12,NaN
NaN,1.39,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.12,NaN
NaN,1.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.12,NaN
NaN,1.71,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.12,NaN
NaN,1.88,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.12,NaN
NaN,2.04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.12,NaN
NaN,2.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.12,NaN
NaN,2.37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.12,NaN
NaN,2.53,0.04297637260188969,0.029788951499693628,0.9733149941587396,0.06560149162651818,0.38354807913485994,NaN,2.7106230343175595,0.04547148896144826,0.12,-1.197896282607117
NaN,2.69,0.038194021978693815,0.02647407864877671,0.9393073830864784,0.058264918593172954,0.3685307885305214,NaN,2.57988802265466,0.04038616404841244,0.12,-1.114112157396784
NaN,2.86,0.03376964466845278,0.023407333990449475,0.9066254099865819,0.05148123584621622,0.3547376658468599,NaN,2.4565332892526888,0.035684073478546185,0.12,-1.0346824923719964
NaN,3.02,0.030163409072903935,0.020907681954959845,0.878774109024276,0.04595527309752745,0.3434935063594162,NaN,2.3530985488323184,0.031853767979413306,0.12,-0.9676648461056404
NaN,3.18,0.027032541982760616,0.018737530258718937,0.8534311544073709,0.04116064237778971,0.3336815044493582,NaN,2.260246576506176,0.02853038321420076,0.12,-0.9071103829368062
NaN,3.35,0.024156315741524992,0.01674388214895406,0.8289405602850677,0.03675876423798208,0.32458865190750996,NaN,2.1716641931120675,0.025479233792425227,0.12,-0.8489008010505689
NaN,3.51,0.021812673538532668,0.015119393163708139,0.807921913140461,0.03317423133949937,0.3170965091452017,NaN,2.0965518014772075,0.022994624920217088,0.12,-0.799132427500426
NaN,3.67,0.01976970395819677,0.013703314559128765,0.7886485938786085,0.030051459450527673,0.31048446700109117,NaN,2.0284269977065095,0.020830084389844128,0.12,-0.7536151538538168
NaN,3.84,0.017877737006084082,0.012391903000559479,0.7698601919462484,0.027161335716034962,0.3042807754998994,NaN,1.962716638095368,0.01882680327181152,0.12,-0.7093433876675654
NaN,4.0,0.016323326553051132,0.011314467777606696,0.7536020999962989,0.02478803883763181,0.2991083072906214,NaN,1.9064184285408543,0.017181759231914562,0.12,-0.6710715696643753
NaN,-4.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.37,NaN
NaN,-3.84,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.37,NaN
NaN,-3.67,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.37,NaN
NaN,-3.51,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.37,NaN
NaN,-3.35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.37,NaN
NaN,-3.18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.37,NaN
NaN,-3.02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.37,NaN
NaN,-2.86,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.37,NaN
NaN,-2.69,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.37,NaN
NaN,-2.53,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.37,NaN
NaN,-2.37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.37,NaN
NaN,-2.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.37,NaN
NaN,-2.04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.37,NaN
NaN,-1.88,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.37,NaN
NaN,-1.71,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.37,NaN
NaN,-1.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.37,NaN
NaN,-1.39,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.37,NaN
NaN,-1.22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.37,NaN
NaN,-1.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.37,NaN
NaN,-0.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.37,NaN
NaN,-0.73,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.37,NaN
NaN,-0.57,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.37,NaN
NaN,-0.41,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.37,NaN
NaN,-0.24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.37,NaN
NaN,-0.08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.37,NaN
NaN,0.08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.37,NaN
NaN,0.24,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.37,NaN
NaN,0.41,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.37,NaN
NaN,0.57,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.37,NaN
NaN,0.73,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.37,NaN
NaN,0.9,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.37,NaN
NaN,1.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.37,NaN
NaN,1.22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.37,NaN
NaN,1.39,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.37,NaN
NaN,1.55,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.37,NaN
NaN,1.71,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.37,NaN
NaN,1.88,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.37,NaN
NaN,2.04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.37,NaN
NaN,2.2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.37,NaN
NaN,2.37,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.37,NaN
NaN,2.53,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.37,NaN
NaN,2.69,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.37,NaN
NaN,2.86,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.37,NaN
NaN,3.02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.37,NaN
NaN,3.18,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.37,NaN
NaN,3.35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.37,NaN
NaN,3.51,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.37,NaN
NaN,3.67,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.37,NaN
NaN,3.84,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.37,NaN
NaN,4.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.37,NaN
NaN,-4.0,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.61,NaN
NaN,-3.84,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.61,NaN
NaN,-3.67,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.61,NaN
NaN,-3.51,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.61,NaN
