U,E_p,m_cdw,m_sdw,V,S,E_GS,coherence,E_p_bits
-3.9310344827586206,0.13376023812840576,-0.6688003649353418,-0.10193582369293475,1.2413793103448276,0.38952675171886497,-13.977630019121825,0.5380788726034681,0.19297523221597723
-3.9310344827586206,0.09532744259407067,-0.7212959659817196,-0.11229819405310991,1.5172413793103448,0.34348027463631553,-13.724751095815785,0.49592214819973346,0.13752842869109294
-3.9310344827586206,0.0692343504420363,-0.7548183761412964,-0.11971853920800625,1.793103448275862,0.3111817891962049,-13.525783313559653,0.4621793222669087,0.09988405404189438
-3.9310344827586206,0.05155409272500777,-0.7771664288173646,-0.12502679413797332,2.0689655172413794,0.28814272355641385,-13.365528301496342,0.43505565049193745,0.0743768339118982
-3.9310344827586206,0.039366508055446836,-0.7927336283316684,-0.1288707504274492,2.3448275862068964,0.27126946189593,-13.233685931675035,0.41294745402440414,0.056793865948708167
-3.9310344827586206,0.030771079168064874,-0.8040075322243281,-0.13170119752756043,2.6206896551724137,0.2585751831940834,-13.123215686384773,0.39463229466299876,0.044393283318568955
-3.9310344827586206,0.02456500077954238,-0.8124464502171385,-0.1338224006883862,2.896551724137931,0.2487876660061026,-13.02920406790184,0.37922180447115034,0.035439804804079156
-3.9310344827586206,0.019981947103208775,-0.8189416444254165,-0.13543884491043862,3.1724137931034484,0.24106088183719906,-12.948138467855415,0.36605351147295423,0.028827855993105
-3.9310344827586206,0.016528997715958393,-0.8240574041195483,-0.13669179825598834,3.4482758620689653,0.23488548863061753,-12.877447540073728,0.3547140803699246,0.02384630303567814
-3.9310344827586206,0.013875946172933196,-0.8281691024253218,-0.13767570771877508,3.7241379310344827,0.2298295313024692,-12.815206939788954,0.34479056261867697,0.020018758731333186
-3.9310344827586206,0.011848963086658948,-0.8315337646941047,-0.1384871002709505,4.0,0.22674249703835067,-12.759904746741704,0.337266376647178,0.01709444028479945
-3.5172413793103448,0.005315996222838626,0.2729837119449986,-0.13068035667972605,-4.0,0.04419767673646197,-51.0731936909118,0.10931459744240475,0.0076693613880736144
-3.5172413793103448,0.0009128244099809724,0.15337568033739327,-0.010213272559956688,-3.7241379310344827,0.17023527061458057,-48.359859501055325,0.20876420559928893,0.0013169272494817363
-3.5172413793103448,0.21123545705697233,0.20724749299062908,-0.06360637989107364,-3.4482758620689653,0.2867751666066347,-45.63305608230749,0.19403309527938245,0.304748346356007
-3.5172413793103448,0.0656873521357062,0.108032207271146,0.03473825980643446,-3.1724137931034484,0.20227032668125514,-42.919544327145175,0.2510941725716651,0.09476681717531044
-3.5172413793103448,0.023051291446769984,0.11679042362532331,0.02590117206684283,-2.896551724137931,0.1895473300932952,-40.210672460666714,0.2561319284604172,0.03325598385634132
-3.5172413793103448,0.14699696385335614,0.1681142253489337,-0.022901522941538795,-2.6206896551724137,0.2684327764076262,-37.51247849876478,0.28048058932916586,0.21207179077697091
-3.5172413793103448,0.023226750421912135,0.14236968548645523,0.0019388498440583168,-2.3448275862068964,0.20933279482112038,-34.825218751228896,0.2904425287259439,0.03350911764965803
-3.5172413793103448,0.01910281577323336,0.14734404321625136,-0.0019117354171883326,-2.0689655172413794,0.21921320705673578,-32.15482015858667,0.3114872247091033,0.02755953758305907
-3.5172413793103448,0.028135341924837798,0.15059071270569252,-0.003493811623200426,-1.793103448275862,0.23823173809174777,-29.50833256354817,0.34195686974956285,0.04059071826867777
-3.5172413793103448,0.05407564547870036,0.15374381779097876,-0.0034900485478854665,-1.5172413793103448,0.2697417699445912,-26.896134449715735,0.3812475773840806,0.0780146655649907
-3.5172413793103448,0.12330573934270928,0.1578394751540353,-0.0018226693727592927,-1.2413793103448276,0.3298392417730559,-24.33478021452184,0.42828453990521365,0.177892578662874
-3.5172413793103448,0.19977803438003972,0.16388315418070137,0.001693479151101844,-0.9655172413793104,0.40526454858638583,-21.850804512858687,0.4934219493171853,0.28821877947862795
-3.5172413793103448,0.2288940780574087,0.17925637695222355,0.004811684238862228,-0.6896551724137931,0.4791403146011922,-19.504189271253313,0.5814299855635306,0.3302243513022747
-3.5172413793103448,0.24185014126769278,0.20106849907894658,-0.015322541330058408,-0.41379310344827586,0.608300283652125,-17.51802968314919,0.7562823139492957,0.3489159994451958
-3.5172413793103448,0.264208514655196,0.09052750146730333,-0.04218596990697603,-0.13793103448275862,0.6866358032684217,-16.069061132053896,0.7980917203101111,0.38117231385369044
-3.5172413793103448,0.28268544889287983,-0.0926815459581887,-0.04968234207243168,0.13793103448275862,0.6834458940096255,-15.015898040022755,0.7808191357537511,0.40782889524922794
-3.5172413793103448,0.27683181667518997,-0.27177043913765914,-0.058760718212610814,0.41379310344827586,0.6283649974814877,-14.235145930685468,0.7307665273789127,0.3993838890775785
-3.5172413793103448,0.23907323012499693,-0.4376431811998776,-0.07350324986935122,0.6896551724137931,0.5505178249588643,-13.636527595712245,0.6699204219447558,0.3449097635106395
-3.5172413793103448,0.1834349536434725,-0.568642071120155,-0.08960201298095465,0.9655172413793104,0.4693139095180307,-13.178351573773384,0.6104009598506066,0.2646406979471343
-3.5172413793103448,0.13247479413953722,-0.6568060194937727,-0.10318938211624458,1.2413793103448276,0.40256698586239503,-12.829357533777522,0.55576516989764,0.19112072854789686
-3.5172413793103448,0.09478912808483764,-0.7126816442360889,-0.11331801479430792,1.5172413793103448,0.35392953481479317,-12.560642777344222,0.5106049770475534,0.13675180501818396
-3.5172413793103448,0.06888928083667767,-0.7485375186488353,-0.12056396470780027,1.793103448275862,0.3194913513509589,-12.349420459721905,0.47446694421056684,0.09938622383348195
-3.5172413793103448,0.051270084968623175,-0.7724574206492033,-0.1257317286962077,2.0689655172413794,0.29482087423258296,-12.179590507888568,0.4454423713879655,0.07396709733018803
-3.5172413793103448,0.03912672272141804,-0.7891062280916012,-0.12946321555498455,2.3448275862068964,0.2767589481329886,-12.040153210705778,0.4218826960018759,0.056447928836427685
-3.5172413793103448,0.03055700216130397,-0.8011415505065314,-0.13219836001613963,2.6206896551724137,0.2630842935432172,-11.923564425442207,0.4023183680840533,0.044084435482545814
-3.5172413793103448,0.024383578693697894,-0.8101368765660025,-0.13424366782655792,2.896551724137931,0.25257019995496005,-11.824550592796738,0.3859399564942934,0.03517806806052404
-3.5172413793103448,0.01983195942122884,-0.8170475489178214,-0.13579848640857414,3.1724137931034484,0.24428209417387806,-11.739341730029624,0.37199300626502074,0.02861146950811788
-3.5172413793103448,0.016406173110855127,-0.8224827816609253,-0.13700081596385733,3.4482758620689653,0.23764485718620612,-11.665178814984023,0.3599906787880788,0.023669104586995893
-3.5172413793103448,0.013772636822199535,-0.8268425975045807,-0.13794248217547253,3.7241379310344827,0.23221243157472113,-11.599998414174255,0.3495120456245135,0.019869714843351538
-3.5172413793103448,0.011725117729133094,-0.8303940478944234,-0.13869318516689683,4.0,0.2277464096000168,-11.542221558438658,0.34032709818875834,0.01691576920165927
-3.103448275862069,0.22630000110858473,0.20642146308960554,-0.06409428024389673,-4.0,0.2750126252751946,-49.85564478880108,0.18158933080455447,0.3264818893525212
-3.103448275862069,0.0008250810681347254,0.21552589147158302,-0.07308704207133641,-3.7241379310344827,0.13346932433069433,-47.13182851880144,0.19458896455706415,0.0011903403653281686
-3.103448275862069,0.035465867111281524,0.035475495644626105,0.10862529713863343,-3.4482758620689653,0.14345289487551532,-44.406972851141425,0.23884973075396107,0.05116643060227277
-3.103448275862069,0.005435936178412648,0.10889608454706054,0.034521595719409034,-3.1724137931034484,0.17476091796273932,-41.699414270357096,0.24082995345201594,0.007842398167185127
-3.103448275862069,0.0423014007978848,0.11489541718402708,0.02848446013200473,-2.896551724137931,0.19866253242484744,-38.99261617188623,0.26205016339444026,0.06102802115376482
-3.103448275862069,0.09286658823660043,0.13213350027497064,0.011161107379918036,-2.6206896551724137,0.24159682154119544,-36.29383019957874,0.2958074218321697,0.1339781663132209
-3.103448275862069,0.00494409795182249,0.14921315322146314,-0.004574355750558659,-2.3448275862068964,0.2056462067054808,-33.611109258733975,0.28304830651514234,0.007132825596763315
-3.103448275862069,0.0059701044162447925,0.14985950705096185,-0.004278013854911645,-2.0689655172413794,0.21904822034528776,-30.94485328707452,0.30749859754089215,0.008613040034904706
-3.103448275862069,0.06221508713238433,0.14794745504357174,-0.0006631958345199109,-1.793103448275862,0.26061417843473556,-28.305740534660224,0.36059276847519883,0.08975739767436552
-3.103448275862069,0.17374612489538088,0.15782398161719552,-0.00764672163813619,-1.5172413793103448,0.33974228344800406,-25.693607597800916,0.3920543058193743,0.2506626727602397
-3.103448275862069,0.16639718357351563,0.155226027760367,0.0012443411143659097,-1.2413793103448276,0.3669327846168355,-23.15440643441816,0.46222501720279124,0.2400603915594015
-3.103448275862069,0.20417554602201338,0.16294806370749595,0.004059133914078069,-0.9655172413793104,0.4269649475544711,-20.692546434310206,0.5283425773738002,0.2945630477167551
-3.103448275862069,0.2173063858745945,0.18229978380436077,0.004650652587848852,-0.6896551724137931,0.5088916270534902,-18.394559079147005,0.6298977660144013,0.3135068452547807
-3.103448275862069,0.2132550296529121,0.19132354365140833,-0.0227600148087028,-0.41379310344827586,0.6316421967289708,-16.492616059729496,0.7955888178592619,0.3076619737248847
-3.103448275862069,0.2307120635011255,0.08174187014736782,-0.048211801389097926,-0.13793103448275862,0.6961710374355219,-15.068471797335405,0.8274181320332632,0.33284714988633324
-3.103448275862069,0.251108718886093,-0.08517330226163446,-0.05517658832315893,0.13793103448275862,0.6919867334907315,-13.996269637572563,0.8088056847998127,0.3622733034609471
-3.103448275862069,0.2536617669696708,-0.25500896241590915,-0.06302244462457997,0.41379310344827586,0.6411627547795741,-13.18211219210355,0.7586236391816417,0.36595657327027586
-3.103448275862069,0.22635896341241213,-0.4173227796162102,-0.07636853049888738,0.6896551724137931,0.5668300555627664,-12.551005922675559,0.6949718987896524,0.32656695397585267
-3.103448275862069,0.17832552250012612,-0.5504679146744499,-0.09153643796732744,0.9655172413793104,0.4860847549138401,-12.064339820260482,0.6328827069622132,0.25726934697486525
-3.103448275862069,0.13072784777832935,-0.6430473451038251,-0.1046381055840385,1.2413793103448276,0.4170992459083013,-11.692036976133018,0.5749134213261696,0.18860041769588287
-3.103448275862069,0.09412872524506954,-0.7027570864623377,-0.11448264467876278,1.5172413793103448,0.3656287937196918,-11.405105492361937,0.5264975015425337,0.1357990451162614
-3.103448275862069,0.06854197114417926,-0.7413197456809824,-0.12152306646800545,1.793103448275862,0.3287696220241039,-11.179818710001936,0.4877069477534898,0.09888516186246177
-3.103448275862069,0.05102266424314439,-0.7670744020386423,-0.12652752419556482,2.0689655172413794,0.3022341319090462,-10.999053559507265,0.45658417730561546,0.07361014467652716
-3.103448275862069,0.03891857529211307,-0.7849801341317388,-0.1301246757716382,2.3448275862068964,0.2827223254510401,-10.850993883142714,0.4313180760149221,0.05614763557239488
-3.103448275862069,0.030391056207923706,-0.7979051605344247,-0.13275465714058557,2.6206896551724137,0.26802078553259995,-10.72749959042652,0.4104896248052422,0.04384502607854879
-3.103448275862069,0.024247665204550906,-0.8075440340861325,-0.1347129994730757,2.896551724137931,0.2566831501648777,-10.62287363651337,0.3930533424019537,0.034981986343741056
-3.103448275862069,0.0197231359793133,-0.8149333794017177,-0.1361973586066388,3.1724137931034484,0.24776067752850625,-10.53304190292608,0.3782564057961133,0.02845447046813332
-3.103448275862069,0.016319522386255114,-0.8207336492355195,-0.1373411721959924,3.4482758620689653,0.24059643408500944,-10.455025037172074,0.3655223681940064,0.02354409401632651
-3.103448275862069,0.013711178019708115,-0.825380628510265,-0.1382328546621824,3.7241379310344827,0.23474395872818318,-10.386596787761901,0.3544333761444878,0.019781048533778822
-3.103448275862069,0.011683455294581258,-0.8291552401855816,-0.13895179015223594,4.0,0.23002796905961959,-10.326053799304654,0.34484864344632826,0.016855663013940703
-2.689655172413793,0.002266161993830007,0.21982848079577458,-0.07851080916705902,-4.0,0.12492633139654162,-48.60699655410942,0.18103712735191266,0.003269380670348987
-2.689655172413793,0.007263863176311336,0.07528930151123366,0.06948505236330944,-3.7241379310344827,0.14457574624665215,-45.910904509620174,0.2180848160260182,0.010479539382159953
-2.689655172413793,0.1786906642776993,0.2390299037924873,-0.09715952610256506,-3.4482758620689653,0.2266303695573487,-43.16259301435628,0.17900195441386657,0.25779613520659117
-2.689655172413793,0.00874963317194477,0.10644894573038247,0.037540472997659675,-3.1724137931034484,0.1776140022353978,-40.48079709510318,0.25050295158716046,0.012623052386761646
-2.689655172413793,0.01599524180403944,0.16031871172421067,-0.016517184925995163,-2.896551724137931,0.19357047190449844,-37.77656481572103,0.2658274982549883,0.023076256028506936
-2.689655172413793,0.017024900741437143,0.16094970904409753,-0.01656476705656177,-2.6206896551724137,0.20184748072615794,-35.08234317702298,0.280882935034064,0.02456173987129784
-2.689655172413793,0.06264586736993327,0.14245552661608557,0.0016386870889644062,-2.3448275862068964,0.23536269303554253,-32.40062756948399,0.30787173189790673,0.09037888218679102
-2.689655172413793,0.18875538845849538,0.13868958138768916,0.007098451306994887,-2.0689655172413794,0.3341569126454416,-29.744792151784285,0.37300264082451695,0.2723164628701409
-2.689655172413793,0.07406524534518444,0.14524494680443295,0.002324074333741056,-1.793103448275862,0.27500886948379344,-27.109386247302695,0.3788126479025224,0.1068535621617217
-2.689655172413793,0.15438922561100044,0.14675561359722494,0.0033475340965538544,-1.5172413793103448,0.34421021762596254,-24.517828276982264,0.4379264899783718,0.22273657015567716
-2.689655172413793,0.19280549849776718,0.15212794784091743,0.0044884821968719,-1.2413793103448276,0.39818644850612744,-21.986846698753588,0.4957032924371838,0.27815953653885295
-2.689655172413793,0.1969443008268048,0.16199222409338332,0.0065933227206476114,-0.9655172413793104,0.4479937559104238,-19.554200222230644,0.5717025928709845,0.2841305661341753
-2.689655172413793,0.19887382492796335,0.1853376807989042,0.002298700665201347,-0.6896551724137931,0.5442676040002317,-17.32094020012236,0.6965455952709012,0.2869142809861933
-2.689655172413793,0.18113596936541332,0.17841191609922522,-0.031528094378809636,-0.41379310344827586,0.6534668291659342,-15.502558754648144,0.8356895274810026,0.2613239647300971
-2.689655172413793,0.19459734964209408,0.07319810277587739,-0.05534384703275542,-0.13793103448275862,0.7053447550070316,-14.097343407384551,0.8562204191211881,0.28074463129878513
-2.689655172413793,0.216653417769604,-0.07760946319375224,-0.06169665061091591,0.13793103448275862,0.7005550841341093,-13.003658331250781,0.8369674115804971,0.31256481140785297
-2.689655172413793,0.22729070804151807,-0.23735674478649735,-0.06813532149264534,0.41379310344827586,0.6543129708288707,-12.153027551891533,0.7874762876774731,0.32791117733163944
-2.689655172413793,0.21095449576692604,-0.39520763522906105,-0.07983016455545767,0.6896551724137931,0.5840499441523265,-11.485565341895098,0.7228736531809299,0.3043430048961757
-2.689655172413793,0.17168702675067293,-0.5300022441560975,-0.0938435961449751,0.9655172413793104,0.5043641390957401,-10.966531141548717,0.6569826352681643,0.2476920220781662
-2.689655172413793,0.12838799860460903,-0.6272271646119341,-0.10632911238261958,1.2413793103448276,0.4332930701328069,-10.567452321743762,0.5956337384901488,0.1852247288965283
-2.689655172413793,0.09331339200020605,-0.6912738113321494,-0.11582325544811702,1.5172413793103448,0.37876590588970976,-10.259499153510356,0.5437791455671008,0.13462276788722471
-2.689655172413793,0.06819892287033613,-0.7329839685194052,-0.12261854379816829,1.793103448275862,0.33917557478794963,-10.018004845171742,0.5020085002603991,0.09839024781900196
-2.689655172413793,0.05083009943126249,-0.7608900215120116,-0.12743142423157555,2.0689655172413794,0.3105052206550242,-9.824696332190642,0.4685697392157032,0.07333233237737602
-2.689655172413793,0.038785533299320774,-0.780272140666416,-0.13087459175060348,2.3448275862068964,0.2893781816681537,-9.666804274495348,0.4414765786316715,0.0559556965491641
-2.689655172413793,0.03029164177058452,-0.7942341362326645,-0.13338037862852256,2.6206896551724137,0.27345341635299725,-9.535484948833352,0.4192010154636921,0.043701601362807097
-2.689655172413793,0.024173198234631377,-0.8046211848561741,-0.135238473663037,2.896551724137931,0.26117847267658434,-9.424538001724551,0.4006057345243902,0.03487455321552835
-2.689655172413793,0.01967136256347768,-0.8125644179323325,-0.13664299659889187,3.1724137931034484,0.251548228679478,-9.329529507339707,0.38489131246623104,0.028379777217857782
-2.689655172413793,0.016282829538506016,-0.8187836943084957,-0.13771949528294475,3.4482758620689653,0.2437875788648533,-9.247220172176519,0.37136120493203995,0.0234911574268426
-2.689655172413793,0.013688291555257859,-0.8237505531547729,-0.13856069209243166,3.7241379310344827,0.23750288837998892,-9.175193542041939,0.3596655735002766,0.019748030345012157
-2.689655172413793,0.011631530415880276,-0.8277698142186402,-0.13920056790413268,4.0,0.2314082684279049,-9.111522709522422,0.34830584902542194,0.01678075124893974
-2.2758620689655173,0.0030511656186644753,0.06319582106637729,0.08289702025981328,-4.0,0.12551235779050046,-47.4121029526662,0.19764850342825485,0.0044019015069780565
-2.2758620689655173,0.0021479226979415067,0.20542261222266678,-0.06429847120757594,-3.7241379310344827,0.14703738426575788,-44.68947124819796,0.21065089642430948,0.0030987974245326733
-2.2758620689655173,0.011223968701570053,0.17209848267420128,-0.029579450020883923,-3.4482758620689653,0.17798398246636085,-41.975037011827176,0.2372863419024639,0.01619276398484759
-2.2758620689655173,0.0029005613605190828,0.09738203989953144,0.047582126244671286,-3.1724137931034484,0.17149104179252067,-39.26470020572483,0.24731639510141137,0.004184625490614824
-2.2758620689655173,0.0063078476956193175,0.12104219397603604,0.02335967721120652,-2.896551724137931,0.19231236735669133,-36.56426718564915,0.27220626611286247,0.009100300589152344
-2.2758620689655173,0.05337842794938519,0.12462697910691092,0.020133602690554465,-2.6206896551724137,0.2268856537619193,-33.875057775142274,0.3129063766937194,0.07700879329302657
-2.2758620689655173,0.028360426485820378,0.1352974232620817,0.00967530015511317,-2.3448275862068964,0.22585754828012725,-31.199315721017122,0.3258645408320026,0.040915446648588816
-2.2758620689655173,0.006693412148105038,0.14296947278910638,0.002592587533229092,-2.0689655172413794,0.23247422757853795,-28.542808547001282,0.3326163878153984,0.009656552512697036
-2.2758620689655173,0.035876706121910296,0.1479461403411877,-0.000882984734747387,-1.793103448275862,0.26385987685133866,-25.915382594608808,0.37400858505139334,0.0517591460055109
-2.2758620689655173,0.1119771061542616,0.14514959182770817,0.005761661024050251,-1.5172413793103448,0.33321981317121085,-23.341986823378342,0.45603562105582923,0.16154881574184987
-2.2758620689655173,0.17684587379732908,0.15176415696319218,0.007824578806255044,-1.2413793103448276,0.40940273386234877,-20.83446033135438,0.533303077761969,0.25513466512908156
-2.2758620689655173,0.18488021931505272,0.1635040514592805,0.008842936200029199,-0.9655172413793104,0.47524182761631334,-18.443436118668807,0.6239429997732092,0.26672577556429067
-2.2758620689655173,0.17238036994042338,0.18626056703109858,-0.0034939011487861915,-0.6896551724137931,0.5823489205164167,-16.292323289731343,0.7720588479925727,0.2486923048596541
-2.2758620689655173,0.1468568292673933,0.1631798555700438,-0.041692330102107496,-0.41379310344827586,0.673244419634707,-14.550695919972036,0.8698211011079987,0.21186961930474535
-2.2758620689655173,0.15665771438981602,0.06497834596010817,-0.06378160621508798,-0.13793103448275862,0.7138354907446791,-13.158821646992308,0.8835464110136797,0.22600930766718674
-2.2758620689655173,0.17976892017491797,-0.0700570088813135,-0.06943448840593659,0.13793103448275862,0.7088635119881593,-12.041338738599386,0.8644813525297833,0.25935172964231823
-2.2758620689655173,0.197764393993902,-0.2188965296802369,-0.07428640560553901,0.41379310344827586,0.6675595265655707,-11.151233981100551,0.8176031342764813,0.2853137104794139
-2.2758620689655173,0.19259541941013425,-0.3712617209700825,-0.08404203092526973,0.6896551724137931,0.6020115249731929,-10.443305331885941,0.7521496886504255,0.2778564564809307
-2.2758620689655173,0.1632067501796557,-0.5070107360080346,-0.0966265386436457,0.9655172413793104,0.5241479300098238,-9.887577409939858,0.6826257346329323,0.2354575691237928
-2.2758620689655173,0.1252892973222124,-0.6090107032991435,-0.1083245978928499,1.2413793103448276,0.45130709633606286,-9.457727100152724,0.6180067025067423,0.1807542479232187
-2.2758620689655173,0.09229816778209776,-0.6779342351851153,-0.11738001735981989,1.5172413793103448,0.39354898826008394,-9.125451346601873,0.5625247776844677,0.13315810894236924
-2.2758620689655173,0.06786756857017928,-0.7233086488335881,-0.1238790429517018,1.793103448275862,0.35089528937750547,-8.865206109938464,0.5175128685229293,0.09791220461338934
-2.2758620689655173,0.050715932014938625,-0.7537478498036237,-0.12846490556938508,2.0689655172413794,0.31978076636084957,-8.657445272937249,0.4814983673843373,0.07316762361201379
-2.2758620689655173,0.03874558391668592,-0.7748701629437982,-0.13172730107530656,2.3448275862068964,0.2967950355741177,-8.488290547028896,0.4523864459310464,0.05589806177294987
-2.2758620689655173,0.030282393700552523,-0.7900503173141676,-0.1340881393996609,2.6206896551724137,0.2794649246625372,-8.348064920810465,0.4285150456871768,0.0436882592180341
-2.2758620689655173,0.02418053374411966,-0.8013117573854799,-0.13582982542778482,2.896551724137931,0.26611792936036377,-8.22996902352696,0.4086462368071135,0.03488513611868971
-2.2758620689655173,0.0196871946634265,-0.8098987394965393,-0.1371393169830429,3.1724137931034484,0.25563274417545656,-8.12914109453885,0.39187290136101416,0.028402618109940825
-2.2758620689655173,0.0163099525224768,-0.816602369544148,-0.13814109365284521,3.4482758620689653,0.2472522086791258,-8.042033563715151,0.3775340683102762,0.02353028762131082
-2.2758620689655173,0.01372136953633496,-0.8219403434466955,-0.1389208548575693,3.7241379310344827,0.24044456199970066,-7.966005138439855,0.3651364272814619,0.019795751784275506
-2.2758620689655173,0.011700321111787426,-0.826265937196449,-0.13953507202436638,4.0,0.23482631408754817,-7.899051813722365,0.3542904143840488,0.01687999524478423
-1.8620689655172413,0.007876708727676096,0.054632738333046306,0.09315031686219412,-4.0,0.11955350384487452,-46.19214467749016,0.205146782674217,0.011363688619944856
-1.8620689655172413,0.06791590388702873,0.06277796382531366,0.08515856404508085,-3.7241379310344827,0.20857423479746226,-43.47423446492908,0.28204566990822477,0.09798193773530794
-1.8620689655172413,0.09668921899239513,0.0664738961138681,0.08031911932173764,-3.4482758620689653,0.2415229727462688,-40.75431103268414,0.29938147476011756,0.13949305674775525
-1.8620689655172413,0.0072210483141923465,0.16013156203395887,-0.017182992135020912,-3.1724137931034484,0.1900761893182099,-38.05359873482551,0.26248211256934356,0.01041777059290494
-1.8620689655172413,0.02378581983955863,0.11379393643147459,0.0318900433244234,-2.896551724137931,0.202779793334745,-35.35683989360699,0.2939812366066345,0.034315684326009066
-1.8620689655172413,0.04038822882209958,0.11851581530887509,0.027304067837697947,-2.6206896551724137,0.22326779755407894,-32.67165189970928,0.3210033992146136,0.05826789743193128
-1.8620689655172413,0.057855680245405994,0.13650970514275138,0.009294156759673211,-2.3448275862068964,0.2474368387747163,-30.002919079378252,0.34676357506633315,0.08346810297730434
-1.8620689655172413,0.04950744733912171,0.13595995094504384,0.010732944492198198,-2.0689655172413794,0.2606772141618167,-27.356208107750387,0.3797294992015791,0.07142414876322212
-1.8620689655172413,0.11661933866050922,0.13792666097491338,0.011889947528052325,-1.793103448275862,0.32171903935387774,-24.745482873710927,0.4398038591903968,0.16824614155726714
-1.8620689655172413,0.012717683041565175,0.14834422344098366,0.0028403163020764574,-1.5172413793103448,0.30432522223331615,-22.171482844725833,0.4471830256412009,0.018347738255663604
-1.8620689655172413,0.17509173358576358,0.15037107422458598,0.011864892685585462,-1.2413793103448276,0.4345516069798441,-19.70621201919035,0.5791697240961718,0.2526039757448322
-1.8620689655172413,0.16729909301837487,0.16596858591635408,0.00975150146260005,-0.9655172413793104,0.5097709049059519,-17.370429367544094,0.6837692189673993,0.24136157184283036
-1.8620689655172413,0.13977310788516095,0.18254650244167786,-0.013419714135101696,-0.6896551724137931,0.6188732058580976,-15.315789061990177,0.8379031455011454,0.20164996959555959
-1.8620689655172413,0.11200423145388316,0.1465986512253026,-0.053386449272974604,-0.41379310344827586,0.6904180713199901,-13.639626625637964,0.8964228189960508,0.16158794927709685
-1.8620689655172413,0.11811345417949748,0.0571630044845555,-0.07373264326206856,-0.13793103448275862,0.7212615368142604,-12.255980823472916,0.9082658991263972,0.17040169460702614
-1.8620689655172413,0.14130306909328394,-0.06259792068220785,-0.0785946061435087,0.13793103448275862,0.7165405878530461,-11.112667637519431,0.8902865396089207,0.2038572370432714
-1.8620689655172413,0.16542710503982083,-0.19977555251135007,-0.08169036228281944,0.41379310344827586,0.6805363021559138,-10.18033171534014,0.8472961256154914,0.23866086406956688
-1.8620689655172413,0.17115045924916772,-0.34552331257159097,-0.0891951302841912,0.6896551724137931,0.6204348118940556,-9.427717473433079,0.7820995075429161,0.2469179188046433
-1.8620689655172413,0.15256775352302054,-0.48129526661450006,-0.10002048643274417,0.9655172413793104,0.5453369561293185,-8.830563360136841,0.7095951472476032,0.22010874140723136
-1.8620689655172413,0.12122847661857272,-0.5880340145466665,-0.11070731122693932,1.2413793103448276,0.47126477211007517,-8.365384038282613,0.6420538867770643,0.17489572203213788
-1.8620689655172413,0.09102152178414058,-0.6623858328188766,-0.11920524786075823,1.5172413793103448,0.4101991717737708,-8.004914027070575,0.5828513200284522,0.13131629809214607
-1.8620689655172413,0.06755543933964536,-0.7120229977690692,-0.1253410239781365,1.793103448275862,0.3641434676660983,-7.722895588705079,0.5343852403011226,0.09746189732038157
-1.8620689655172413,0.05070998851106112,-0.7454550848379936,-0.1296549019454158,2.0689655172413794,0.3302351714954911,-7.498408120711985,0.49547959752260823,0.07315904894844394
-1.8620689655172413,0.0388319206220078,-0.7686389196064027,-0.13270315497798965,2.3448275862068964,0.3051060900387124,-7.316291620705185,0.46413690566939403,0.05602261930956409
-1.8620689655172413,0.030393590679942184,-0.7852580511033808,-0.1348934751755387,2.6206896551724137,0.2861550962055484,-7.165882128588205,0.43850254802809746,0.04384868254876162
-1.8620689655172413,0.02429551180736267,-0.7975470752055264,-0.13649900377350047,2.896551724137931,0.2715762556339369,-7.039665253413595,0.4172309684463781,0.03505101440034064
-1.8620689655172413,0.019799402588260184,-0.8068857215006265,-0.1376993784710013,3.1724137931034484,0.2601438771983969,-6.932268276367154,0.399328646466429,0.028564499926646558
-1.8620689655172413,0.016416946733009086,-0.8141512100218168,-0.1386135896272148,3.4482758620689653,0.251022141749195,-6.839776740756664,0.38406746693396276,0.0236846476382504
-1.8620689655172413,0.013822636670133726,-0.8199189429740649,-0.13932161110829472,3.7241379310344827,0.24362762890939096,-6.759282722565912,0.3709045729276565,0.0199418493760124
-1.8620689655172413,0.011797478920405391,-0.8245785057600177,-0.13987806187570362,4.0,0.2375535565942347,-6.688585613276429,0.3594385707243175,0.017020164333460652
-1.4482758620689655,0.0030556010192885896,0.21574213255430322,-0.07735563091049455,-4.0,0.13608594472411034,-44.97414044299194,0.2047523684222483,0.004408300437462653
-1.4482758620689655,0.001637561750250649,0.035997173062046306,0.11514218727062557,-3.7241379310344827,0.09000971768494388,-42.25334866144173,0.17641266677367,0.0023625022162359066
-1.4482758620689655,0.008588290251492436,0.10088370449466252,0.046089583756319885,-3.4482758620689653,0.17702448862599005,-39.550261182342254,0.2581391072181815,0.01239028375554252
-1.4482758620689655,0.042635492110876916,0.12690331886275139,0.018553608701398848,-3.1724137931034484,0.21009088453717734,-36.84804478330142,0.28276094228365134,0.06151001303422232
-1.4482758620689655,0.14148686811040956,0.11445201324435181,0.03111317046088454,-2.896551724137931,0.2807310881013324,-34.14902505733395,0.3274832837891422,0.20412240297379824
-1.4482758620689655,0.019945490357303086,0.13921921051786482,0.00628213886107548,-2.6206896551724137,0.2221837248924241,-31.474508737491654,0.3252132177217377,0.028775260026579375
-1.4482758620689655,0.028686587265934982,0.13513408398326443,0.011780183375921547,-2.3448275862068964,0.24100579828888563,-28.813084749776856,0.3588721578906538,0.04138599718859215
