U,V,magnetization,charge_density,doublons
2.0,1.3333333333333333,"0.0, 0.0, -5.551115123125783e-17, 8.326672684688674e-17, -2.7755575615628914e-17, 1.1102230246251565e-16","1.3968934364532881, 0.6448151699208426, 0.9582913936258698, 0.9582913936258699, 0.6448151699208433, 1.396893436453289","0.4705117867391233, 0.09365811069495597, 0.21803449997335464, 0.21803449997335445, 0.0936581106949561, 0.47051178673912347"
2.121212121212121,1.4141414141414141,"-5.551115123125783e-17, 8.326672684688674e-17, -2.7755575615628914e-17, 2.7755575615628914e-17, 0.0, 0.0","1.4108149212394894, 0.630183294089937, 0.9590017846705743, 0.9590017846705732, 0.6301832940899381, 1.4108149212394885","0.4804530406395351, 0.08887946700962823, 0.21814364321951846, 0.21814364321951793, 0.08887946700962845, 0.4804530406395343"
2.242424242424242,1.494949494949495,"-5.551115123125783e-17, 0.0, -2.7755575615628914e-17, 0.0, 0.0, 0.0","1.424052158129899, 0.616169907287001, 0.9597779345831019, 0.9597779345830998, 0.6161699072870019, 1.4240521581298966","0.49004762046604167, 0.0844329062775313, 0.21831808850544687, 0.21831808850544585, 0.08443290627753147, 0.49004762046603995"
2.3636363636363638,1.5757575757575757,"0.0, -2.7755575615628914e-17, -2.7755575615628914e-17, -8.326672684688674e-17, 1.1102230246251565e-16, -2.220446049250313e-16","1.4366464133754504, 0.6027501803020707, 0.9606034063224802, 0.9606034063224784, 0.6027501803020716, 1.4366464133754484","0.49930249118020553, 0.08029377800805491, 0.21854761708715384, 0.218547617087153, 0.08029377800805511, 0.499302491180204"
2.484848484848485,1.6565656565656566,"-1.1102230246251565e-16, 8.326672684688674e-17, 0.0, -5.551115123125783e-17, -2.7755575615628914e-17, 5.551115123125783e-17","1.448635503193757, 0.5898999671936287, 0.9614645296126152, 0.9614645296126143, 0.5898999671936298, 1.4486355031937577","0.5082250437598111, 0.07643913567465016, 0.2188233695331116, 0.2188233695331109, 0.07643913567465037, 0.508225043759811"
2.606060606060606,1.7373737373737375,"1.1102230246251565e-16, -5.551115123125783e-17, -2.7755575615628914e-17, 8.326672684688674e-17, 2.7755575615628914e-16, -3.3306690738754696e-16","1.4600542527436267, 0.5775957873943095, 0.9623499598620646, 0.9623499598620655, 0.57759578739431, 1.4600542527436278","0.5168230809839213, 0.07284765181057323, 0.2191376445870581, 0.2191376445870581, 0.07284765181057327, 0.5168230809839215"
2.727272727272727,1.8181818181818181,"-2.7755575615628914e-16, 1.942890293094024e-16, 2.7755575615628914e-17, 5.551115123125783e-17, 8.326672684688674e-17, -1.6653345369377348e-16","1.4709348753817824, 0.5658148161380934, 0.963250308480124, 0.9632503084801238, 0.5658148161380936, 1.470934875381781","0.525104784726304, 0.0694995314518631, 0.21948373362403104, 0.21948373362403117, 0.06949953145186306, 0.5251047847263031"
2.8484848484848486,1.898989898989899,"1.6653345369377348e-16, -8.326672684688674e-17, 3.3306690738754696e-16, -2.498001805406602e-16, 1.3877787807814457e-16, -1.6653345369377348e-16","1.481307285870324, 0.55453488154132, 0.9641578325883564, 0.9641578325883569, 0.5545348815413196, 1.481307285870324","0.533078670238973, 0.06637642529800733, 0.21985578349732282, 0.2198557834973229, 0.0663764252980073, 0.533078670238973"
2.9696969696969697,1.97979797979798,"1.1102230246251565e-16, -1.3877787807814457e-16, 1.1102230246251565e-16, -8.326672684688674e-17, 1.3877787807814457e-16, -1.1102230246251565e-16","1.491199359309767, 0.5437344664626431, 0.9650661742275917, 0.9650661742275892, 0.5437344664626449, 1.4911993593097654","0.5407535320831284, 0.06346134363000247, 0.220248682107746, 0.22024868210774493, 0.06346134363000283, 0.5407535320831268"
3.090909090909091,2.0606060606060606,"1.6653345369377348e-16, -1.1102230246251565e-16, 3.608224830031759e-16, -3.608224830031759e-16, 8.326672684688674e-17, -1.6653345369377348e-16","1.5006371457983398, 0.5333927133189812, 0.9659701408826784, 0.9659701408826789, 0.5333927133189829, 1.500637145798338","0.548138385545129, 0.06073857178982337, 0.22065796223649073, 0.22065796223649112, 0.06073857178982364, 0.5481383855451272"
3.212121212121212,2.1414141414141414,"5.551115123125783e-17, -2.7755575615628914e-17, 0.0, -5.551115123125783e-17, -1.3877787807814457e-16, 1.6653345369377348e-16","1.5096450492047997, 0.5234894302356774, 0.9668655205595232, 0.9668655205595229, 0.5234894302356783, 1.5096450492047997","0.5552424066024583, 0.05819358784960764, 0.22107972013482924, 0.22107972013482907, 0.05819358784960778, 0.5552424066024577"
3.3333333333333335,2.2222222222222223,"1.6653345369377348e-16, -1.3877787807814457e-16, -8.326672684688674e-17, 8.326672684688674e-17, -1.6653345369377348e-16, 1.1102230246251565e-16","1.5182459770088221, 0.5140050971835777, 0.9677489258076017, 0.967748925807602, 0.5140050971835779, 1.5182459770088228","0.5620748728048911, 0.05581298296121461, 0.22151054611090146, 0.22151054611090162, 0.05581298296121451, 0.5620748728048913"
3.4545454545454546,2.303030303030303,"1.1102230246251565e-16, -2.7755575615628914e-17, -8.326672684688674e-17, 1.3877787807814457e-16, -2.7755575615628914e-17, 0.0","1.526461466914707, 0.50492087105243, 0.968617662032865, 0.9686176620328619, 0.504920871052432, 1.5264614669147036","0.5686451068231837, 0.05358438476391402, 0.22194746493851633, 0.2219474649385149, 0.053584384763914486, 0.5686451068231813"
3.5757575757575757,2.3838383838383836,"1.1102230246251565e-16, -5.551115123125783e-17, 3.608224830031759e-16, -3.3306690738754696e-16, 2.7755575615628914e-17, 0.0","1.5343117948746121, 0.4962185888969969, 0.9694696162283929, 0.9694696162283908, 0.49621858889699916, 1.53431179487461","0.5749624238959807, 0.05149638413215612, 0.2223878843693541, 0.2223878843693531, 0.05149638413215663, 0.5749624238959788"
3.696969696969697,2.4646464646464645,"0.0, -1.3877787807814457e-17, -2.7755575615628914e-16, 2.498001805406602e-16, 9.71445146547012e-17, -1.1102230246251565e-16","1.5418160682546505, 0.4878807688506531, 0.9703031628946981, 0.9703031628946948, 0.48788076885065534, 1.541816068254646","0.5810360839736612, 0.049538465462374115, 0.22282955038575578, 0.22282955038575408, 0.04953846546237457, 0.5810360839736581"
3.8181818181818183,2.5454545454545454,"2.220446049250313e-16, -1.3877787807814457e-16, 2.220446049250313e-16, -2.498001805406602e-16, -9.71445146547012e-17, 0.0","1.5489923071247929, 0.47989060842186637, 0.9711170844533437, 0.9711170844533399, 0.47989060842186826, 1.5489923071247897","0.5868752490093856, 0.047700940625363106, 0.22327050810813986, 0.22327050810813828, 0.04770094062536358, 0.5868752490093834"
3.9393939393939394,2.6262626262626263,"1.1102230246251565e-16, -1.249000902703301e-16, 1.6653345369377348e-16, -1.1102230246251565e-16, 1.1102230246251565e-16, -1.1102230246251565e-16","1.5558575160340673, 0.47223198006874023, 0.9719105038971946, 0.9719105038971906, 0.4722319800687424, 1.5558575160340637","0.5924889455743526, 0.04597488664777126, 0.2237090674864912, 0.22370906748648936, 0.04597488664777172, 0.5924889455743501"
4.0606060606060606,2.707070707070707,"0.0, 0.0, 8.326672684688674e-16, -6.661338147750939e-16, -1.3877787807814457e-16, 5.551115123125783e-17","1.5624277481280466, 0.46488942408703515, 0.972682827784918, 0.9726828277849159, 0.46488942408703604, 1.562427748128043","0.5978860327663933, 0.04435208713201992, 0.2241437730729551, 0.2241437730729542, 0.044352087132020164, 0.5978860327663912"
4.181818181818182,2.787878787878788,"0.0, -4.163336342344337e-17, 0.0, 2.7755575615628914e-17, -3.885780586188048e-16, 3.885780586188048e-16","1.5687181630590903, 0.4578481389511091, 0.973433697989803, 0.9734336979897991, 0.45784813895111204, 1.568718163059088","0.6030751752287726, 0.042824977378041064, 0.22457337730322297, 0.2245733773032211, 0.042824977378041605, 0.6030751752287705"
4.303030303030303,2.8686868686868685,"0.0, -4.163336342344337e-17, -2.7755575615628914e-17, 5.551115123125783e-17, 6.938893903907228e-17, -1.1102230246251565e-16","1.5747430798153377, 0.4510939693199135, 0.97416295086475, 0.974162950864749, 0.45109396931991375, 1.5747430798153366","0.6080648209897341, 0.04138659313215636, 0.2249968168164495, 0.22499681681644917, 0.04138659313215645, 0.6080648209897335"
4.424242424242424,2.9494949494949494,"0.0, 2.7755575615628914e-17, 2.7755575615628914e-17, 0.0, 1.1102230246251565e-16, -1.6653345369377348e-16","1.5805160253381034, 0.44461339196655064, 0.9748705826953461, 0.9748705826953458, 0.4446133919665509, 1.580516025338103","0.6128631837642952, 0.04003052285767437, 0.22541319142364277, 0.22541319142364286, 0.04003052285767449, 0.6128631837642949"
4.545454545454546,3.0303030303030303,"5.551115123125783e-17, 1.3877787807814457e-17, -8.326672684688674e-17, 5.551115123125783e-17, 9.71445146547012e-17, -5.551115123125783e-17","1.5860497795964248, 0.4383934999151735, 0.9755567204884028, 0.9755567204884009, 0.43839349991517484, 1.586049779596424","0.6174782293200427, 0.03875086339778512, 0.2258217453976265, 0.22582174539762567, 0.03875086339778533, 0.6174782293200418"
4.666666666666667,3.111111111111111,"2.7755575615628914e-16, -1.942890293094024e-16, 1.1102230246251565e-15, -1.1657341758564144e-15, 1.942890293094024e-16, -2.220446049250313e-16","1.591356417631872, 0.43242198507758356, 0.9762215972905455, 0.9762215972905447, 0.4324219850775846, 1.5913564176318715","0.6219176654917624, 0.03754217888336722, 0.22622185080805643, 0.22622185080805607, 0.03754217888336729, 0.6219176654917616"
4.787878787878788,3.191919191919192,"0.0, 1.3877787807814457e-17, 4.718447854656915e-16, -4.996003610813204e-16, -2.0816681711721685e-16, 2.220446049250313e-16","1.5964473490062314, 0.42668711963899075, 0.9768655313546726, 0.9768655313548757, 0.426687119639367, 1.596447349005865","0.6261889354454885, 0.03639946271024176, 0.22661299265748008, 0.22661299265714585, 0.03639946271011433, 0.6261889354456998"
4.909090909090909,3.272727272727273,"5.551115123125783e-17, -1.1102230246251565e-16, -5.828670879282072e-16, 5.273559366969494e-16, -2.0816681711721685e-16, 2.220446049250313e-16","1.6013333547109396, 0.4211777367114843, 0.9774889085774996, 0.9774889085776455, 0.4211777367117908, 1.6013333547106408","0.630299213690965, 0.03531810251396224, 0.22699475566279517, 0.22699475566252325, 0.03531810251385757, 0.6302992136911194"
5.03030303030303,3.3535353535353534,"0.0, -6.938893903907228e-17, 1.1102230246251565e-16, -1.6653345369377348e-16, 1.3877787807814457e-16, -1.6653345369377348e-16","1.6060246224005028, 0.41588320988523, 0.9780921677141353, 0.9780921677143811, 0.4158832098853921, 1.6060246224003585","0.6342554047128685, 0.03429384772169259, 0.22736681238174822, 0.2273668123815964, 0.03429384772159476, 0.6342554047130686"
5.151515151515151,3.4343434343434343,"4.996003610813204e-16, -4.0245584642661925e-16, 7.494005416219807e-16, -6.38378239159465e-16, 7.077671781985373e-16, -8.326672684688674e-16","1.6105307792644727, 0.4107934327771663, 0.9786757879583283, 0.9786757879583896, 0.410793432777377, 1.6105307792642694","0.6380641435171486, 0.03332277985176761, 0.2277289127000068, 0.22772891269981949, 0.03332277985169739, 0.6380641435172264"
5.2727272727272725,3.515151515151515,"-4.440892098500626e-16, 3.469446951953614e-16, 2.7755575615628914e-17, -2.7755575615628914e-17, 5.689893001203927e-16, -6.661338147750939e-16","1.614860923356615, 0.4058987981145217, 0.9792402785288401, 0.9792402785288827, 0.4058987981146932, 1.6148609233564482","0.6417317980347231, 0.0324012851225558, 0.22808087441013114, 0.22808087440997843, 0.03240128512249765, 0.6417317980347796"
5.393939393939394,3.595959595959596,"-6.106226635438361e-16, 5.134781488891349e-16, -1.887379141862766e-15, 1.5543122344752192e-15, -5.967448757360216e-16, 7.771561172376096e-16","1.6190236532189104, 0.40119017681624947, 0.9797861699648275, 0.9797861699648489, 0.401190176816396, 1.6190236532187645","0.645264472976281, 0.031526029314864666, 0.22842257481791978, 0.22842257481779132, 0.031526029314816975, 0.6452644729763141"
5.515151515151516,3.676767676767677,"-2.220446049250313e-16, 2.3592239273284576e-16, -7.494005416219807e-16, 6.938893903907228e-16, -1.8041124150158794e-16, 2.220446049250313e-16","1.6230270959440833, 0.3966588971851478, 0.9803140068707021, 0.9803140068708256, 0.3966588971852023, 1.623027095944038","0.6486680148907745, 0.030693934707236994, 0.22875394325841505, 0.22875394325836415, 0.030693934707189154, 0.6486680148908628"
5.636363636363637,3.757575757575758,"-1.1657341758564144e-15, 1.0547118733938987e-15, 0.0, 2.7755575615628914e-17, 4.163336342344337e-17, 0.0","1.6268789337605494, 0.3922967243453763, 0.9808243418941165, 0.9808243418940339, 0.39229672434553076, 1.626878933760393","0.6519480181936833, 0.02990215892920993, 0.22907495442732073, 0.22907495442718945, 0.029902158929183686, 0.6519480181936463"
5.757575757575758,3.8383838383838382,"-2.7755575615628914e-16, 1.3877787807814457e-16, -1.5543122344752192e-15, 1.3877787807814457e-15, -2.7755575615628914e-17, 1.6653345369377348e-16","1.6305864292108225, 0.388095840040367, 0.9813177307488545, 0.981317730748771, 0.38809584004050207, 1.6305864292106844","0.6551098319571422, 0.0291480755854651, 0.22938562244169547, 0.22938562244158076, 0.029148075585443932, 0.6551098319571014"
5.878787878787879,3.919191919191919,"-4.440892098500626e-16, 4.163336342344337e-16, -7.771561172376096e-16, 7.771561172376096e-16, 5.551115123125783e-17, 0.0","1.6341564489905194, 0.38404882288282105, 0.9817947281266708, 0.9817947281266469, 0.3840488228829042, 1.6341564489904357","0.6581585672834307, 0.028429256511486003, 0.22968599555507443, 0.22968599555500324, 0.02842925651146479, 0.6581585672834223"
6.0,4.0,"-1.1657341758564144e-15, 1.0269562977782698e-15, -4.163336342344337e-16, 4.440892098500626e-16, -6.938893903907228e-17, 1.1102230246251565e-16","1.6375954865065356, 0.3801486291333497, 0.982255884360066, 0.9822558843601565, 0.38014862913335157, 1.6375954865065403","0.6610991051045527, 0.027743455530083, 0.22997615145740363, 0.22997615145740039, 0.027743455530057474, 0.6610991051046098"
