U,V,magnetization,charge_density,doublons
-2.1739130434782608,-2.1449275362318843,"0.021356852314521363, 0.2038871870829318, 0.0495273677594687, 0.2038485648280931, 0.021380028014984998","0.10383063865787012, 1.4553487894448702, 1.8814096093911923, 1.4555012236869658, 0.10390973881910195","0.004543401542618528, 0.4907071947984784, 0.8830100227248671, 0.4908150336110371, 0.004557711648789537"
-2.1739130434782608,-2.028985507246377,"0.02329795663088355, 0.19968235953421898, 0.054034287467757236, 0.1996968517540867, 0.02328854461305355","0.1121459966086148, 1.4531056302213372, 1.8695923660663536, 1.4530439158741186, 0.11211209122957774","0.005277331200934398, 0.49125917964340093, 0.8716183326613286, 0.4912151274970903, 0.005269928311621578"
-2.1739130434782608,-1.9130434782608696,"0.02554162677636698, 0.19493263523028348, 0.059040318937949476, 0.19496504602151488, 0.025520373033885185","0.12169713609686802, 1.4503526033559626, 1.8560976893771841, 1.4502275571585976, 0.1216250140113875","0.00620559652110681, 0.4917661421861518, 0.8586948022688932, 0.491679772468241, 0.006190945774641549"
-2.1739130434782608,-1.7971014492753623,"0.02808344991465004, 0.1896180945399138, 0.06459609327715454, 0.18962057506265195, 0.028081787205629746","0.13257978289404387, 1.447071385053996, 1.8407145450099107, 1.44706078729839, 0.13257349974365992","0.007352095042653807, 0.4922068901772695, 0.8440775977408941, 0.4921994953862264, 0.007350649189155275"
-2.1739130434782608,-1.681159420289855,"0.03103669529258989, 0.1835970184723429, 0.07073224219742152, 0.18359808351959572, 0.03103596051805011","0.1452716338545059, 1.4431955525217675, 1.8230731167540024, 1.443191022823674, 0.14526867404605193","0.008835104114878868, 0.49260019462368926, 0.8274804484800942, 0.4925970850083018, 0.008834419891539307"
-2.1739130434782608,-1.565217391304348,"0.03445613619055618, 0.1768088295973872, 0.07746992384232426, 0.17680949130471174, 0.03445561906502052","0.16013279251132292, 1.4384835657761814, 1.8027722208591563, 1.438480736157191, 0.16013068469614822","0.01076244052600231, 0.4928162455223431, 0.8086196865087055, 0.4928143435456657, 0.010761923203196275"
-2.1739130434782608,-1.4492753623188406,"0.03842542812720116, 0.1691727706565137, 0.08480285945589627, 0.16917707359858053, 0.03842186816180829","0.17770373316955673, 1.4326610402682094, 1.7793049255489906, 1.4326421775326947, 0.1776881234805474","0.013305324046771667, 0.492709960093527, 0.7871629952210458, 0.49269758965763144, 0.013301544411742508"
-2.1739130434782608,-1.3333333333333333,"0.04303399733388808, 0.16062462007076056, 0.09268279363622461, 0.16062391059010844, 0.04303467836901823","0.19867134281310028, 1.4253133868562418, 1.7520242547794682, 1.4253165681555018, 0.19867444739568996","0.0167050869394188, 0.49204237462687594, 0.7627255401612084, 0.4920443841805791, 0.016705898071818694"
-2.1739130434782608,-1.2173913043478262,"0.04838757286510667, 0.15111144644689106, 0.10100196365125064, 0.15111000162705918, 0.04838901540969232","0.22399148472623126, 1.415947065918063, 1.7201081988397227, 1.4159541518042547, 0.22399909871172918","0.021323537805802192, 0.49051570881450307, 0.7348732363194859, 0.49051998354318194, 0.021325636113633643"
-2.1739130434782608,-1.1014492753623188,"0.05458859708175444, 0.14062842908127954, 0.10956596870126306, 0.14062870787127446, 0.054588297264428605","0.2549119517603292, 1.4038499574779153, 1.6824792611439694, 1.4038485508870695, 0.25491027873071576","0.027681494264744984, 0.48768469661619757, 0.7031061698761796, 0.48768385351013294, 0.027681004683030388"
-2.1739130434782608,-0.9855072463768116,"0.06171994597197424, 0.1292452692053052, 0.11806962158081308, 0.12924554168143398, 0.061719621560473406","0.2930553545663992, 1.3880777413109417, 1.6377373471084438, 1.3880763839231647, 0.2930531730910506","0.03652381125745922, 0.4829495340998226, 0.6668666704823282, 0.4829487375101285, 0.03652310142894045"
-2.1739130434782608,-0.8695652173913043,"0.06981028892932722, 0.11714819054467629, 0.1260830397822088, 0.117148180185002, 0.069810300558786","0.34046134384765436, 1.3674568215663867, 1.584163526561247, 1.3674568810812628, 0.34046142694345194","0.04888801421456629, 0.4755651915893797, 0.625603019110343, 0.47556522523285505, 0.04888804024431274"
-2.1739130434782608,-0.7536231884057971,"0.0787595456639889, 0.10470300055097193, 0.1330749063812669, 0.1047029775167359, 0.07875956988703647","0.3993989758826024, 1.3406374714584293, 1.519926757833896, 1.3406375878281636, 0.3993992069969119","0.06610615093813299, 0.46469577703348397, 0.5789496566803433, 0.4646958418491321, 0.06610623311302768"
-2.1739130434782608,-0.6376811594202898,"0.08823459335855588, 0.09250684606007237, 0.13851712156346696, 0.09250684722049446, 0.08823459179741051","0.4717745232919387, 1.3063336441328932, 1.443783691199486, 1.3063336352215846, 0.4717745061540971","0.08963786396231745, 0.44960233951837203, 0.5271373706035635, 0.4496023345242599, 0.08963785784229958"
-2.1739130434782608,-0.5217391304347826,"0.09757856800276352, 0.08136684620739087, 0.14210916724397182, 0.08136683455066762, 0.09757858399520615","0.5579471847692756, 1.2638076622054963, 1.3564900630777887, 1.2638077252566045, 0.5579473646908351","0.12058015632906079, 0.42998917110269197, 0.47164730005170563, 0.4299892043581487, 0.12058022939755775"
-2.1739130434782608,-0.4057971014492754,"0.10586307037816234, 0.07211071953448311, 0.14405242012269182, 0.07211071940900454, 0.10586307055565847","0.6553567295442602, 1.2134241738089775, 1.2624381893412517, 1.213424174673289, 0.6553567326322243","0.15889316311860985, 0.4063595401526042, 0.4157289769487479, 0.40635954060718116, 0.15889316441600473"
-2.1739130434782608,-0.2898550724637681,"0.11219896757607214, 0.06523530521970355, 0.14513145441333852, 0.06523530522361104, 0.11219896756727477","0.7583146639758371, 1.1567626129129656, 1.16984544649628, 1.15676261285375, 0.758314663761168","0.2028838288944895, 0.38001273149349113, 0.36397516359901577, 0.3800127314632072, 0.20288382880014216"
-2.1739130434782608,-0.17391304347826086,"0.11615948223804942, 0.06063874700963981, 0.14640354150449716, 0.060638747009602784, 0.11615948223821104","0.860009726084338, 1.0959142069929102, 1.0881521338396776, 1.095914206993728, 0.8600097260893484","0.24967529015347492, 0.35247622319803057, 0.3206747622425154, 0.3524762231984554, 0.24967529015575918"
-2.1739130434782608,-0.057971014492753624,"0.11793767390776799, 0.05770546463214349, 0.14871372292462184, 0.057705464636304465, 0.11793767389916232","0.9553975410506228, 1.0324654069615793, 1.0242741047284005, 1.0324654070957684, 0.9553975401636319","0.29647279652769115, 0.32480377243704395, 0.2881530721878167, 0.3248037725033594, 0.29647279609149146"
-2.1739130434782608,0.057971014492753624,"0.11812110235476991, 0.055650824853101494, 0.15245614558948506, 0.05565082485205891, 0.11812110235058482","1.0424998198193363, 0.9670653230510644, 0.9808697140150042, 0.9670653229163108, 1.0424998201982851","0.3415166378489426, 0.2973506605458912, 0.266478271946662, 0.2973506604759324, 0.341516638045284"
-2.1739130434782608,0.17391304347826086,"0.1173588512379434, 0.05381365315918485, 0.15765499140321948, 0.05381365325394724, 0.11735885094570536","1.1216737056426036, 0.8997325631487241, 0.9571874594211802, 0.8997325609874798, 1.1216737108000134","0.38414265219111116, 0.2700404908199195, 0.25431571645550555, 0.2700404897421909, 0.3841426550676624"
-2.1739130434782608,0.2898550724637681,"0.11616587382296273, 0.051763132826263575, 0.1641419866338484, 0.051763132805467044, 0.11616587391145833","1.1942125852625152, 0.8304217049931908, 0.9507314200336314, 0.830421705413648, 1.1942125842970155","0.42432476245625156, 0.24274192615669873, 0.24987442068624904, 0.24274192635532477, 0.424324761886498"
-2.1739130434782608,0.4057971014492754,"0.11487943226730901, 0.04928441033120046, 0.17167232775459274, 0.04928441230151551, 0.1148794173453822","1.261324277971287, 0.7594646111212695, 0.958422161511445, 0.7594645569742065, 1.261324392421792","0.46221021489967595, 0.2155133434346353, 0.25141964292640484, 0.21551331881293165, 0.4622102864928186"
-2.1739130434782608,0.5217391304347826,"0.11368796303300072, 0.046328620505708434, 0.17996682807633735, 0.04632861978290895, 0.11368796860204444","1.323679344613299, 0.6877718052735582, 0.9770977162580698, 0.6877718209093755, 1.3236793129456959","0.4978488111017901, 0.18868326437788774, 0.25741879589073824, 0.18868327149021627, 0.4978487899946645"
-2.1739130434782608,0.6376811594202898,"0.11267546774329334, 0.04296346168674581, 0.18872215206958123, 0.0429634627620413, 0.1126754557383382","1.3813692889882803, 0.6167939965399198, 1.0036733999502205, 0.6167939695159301, 1.3813693450056488","0.5311116119132477, 0.16280405621916083, 0.26653324388904115, 0.16280404466585563, 0.5311116513153872"
-2.1739130434782608,0.7536231884057971,"0.11186022694847297, 0.03932832835800365, 0.19762287710313747, 0.0393283276102314, 0.11186023998015443","1.4340995767894031, 0.5482816561677395, 1.0352375622656065, 0.5482816801493647, 1.4340995246278867","0.5617412725532492, 0.13852282852514558, 0.27759491664093794, 0.13852283864493187, 0.5617412342086863"
-2.1739130434782608,0.8695652173913043,"0.11122473745849187, 0.03559192871589972, 0.2063666478672123, 0.03559192752733696, 0.11122475843105911","1.4814693784088924, 0.4839353737170893, 1.0691905368580306, 0.4839354077983591, 1.4814693032176294","0.5894643150904453, 0.11642401739815125, 0.2896136829742349, 0.11642403088341598, 0.5894642573519767"
-2.1739130434782608,0.9855072463768116,"0.11073666762112944, 0.031915392641648097, 0.214695591951911, 0.031915383798607144, 0.11073696398670468","1.523218867627446, 0.42508119462107896, 1.103400455079222, 0.425081548252759, 1.5232179344194958","0.6141021654784621, 0.09690311153091344, 0.3018037195961607, 0.09690324308194816, 0.6141014179992096"
-2.1739130434782608,1.1014492753623188,"0.11036278252306964, 0.028426788910368803, 0.22242067323962683, 0.02842678589341674, 0.11036296943351831","1.5593605971904598, 0.37248763119219064, 1.1363039071237537, 0.372487812970315, 1.559360051523284","0.6356315199027144, 0.08011290409825031, 0.3135999090507076, 0.0801129675954465, 0.6356310695203693"
-2.1739130434782608,1.2173913043478262,"0.11007451761480097, 0.025210435202892068, 0.22943004895989924, 0.02521043397990992, 0.11007456424249795","1.5901909374737362, 0.32635503219625017, 1.1669081493439737, 0.32635506964264327, 1.5901908113433971","0.65418886899842, 0.06598317924906816, 0.324646642562545, 0.06598319218480164, 0.6541887617426939"
-2.1739130434782608,1.3333333333333333,"0.10985028688580273, 0.02230873604966392, 0.23568183126278097, 0.022308732672120614, 0.10985041312963179","1.616213405051674, 0.2864331922733504, 1.1947070445028427, 0.2864332809883015, 1.6162130771838314","0.6700291472277482, 0.054286180275878865, 0.3347615485876576, 0.05428621058246271, 0.670028862019261"
-2.1739130434782608,1.4492753623188406,"0.10967351615091386, 0.019731237271451485, 0.24118755786901772, 0.01973116764800425, 0.1096765210606126","1.6380402941837886, 0.2521855525912608, 1.219553986504709, 0.25218729548404073, 1.638032871236201","0.6834741328692392, 0.04471120456498052, 0.34388782782832683, 0.04471178529734006, 0.683467554617294"
-2.1739130434782608,1.565217391304348,"0.10953575287835232, 0.017465410235302264, 0.24599359200155155, 0.0174654172619964, 0.10953982762279768","1.6562938319432656, 0.22294255498007615, 1.2415350947232502, 0.22294450077535644, 1.656284017578053","0.6948546757972924, 0.03692638476523648, 0.3520490028198889, 0.036926848168335115, 0.6948458245693899"
-2.1739130434782608,1.681159420289855,"0.1094332679191069, 0.015486441532077108, 0.25016508224880163, 0.015486471366985367, 0.10942873693302946","1.6715530469330122, 0.1980099045756434, 1.2608654138540218, 0.19800810243531586, 1.6715635322020104","0.7044820179663629, 0.030616892045781493, 0.35931263691148635, 0.03061640087629787, 0.7044916333982475"
-2.1739130434782608,1.7971014492753623,"0.10933281347711071, 0.013763999656589122, 0.2537741413930929, 0.013764206734224717, 0.10936483873898228","1.684400098558687, 0.1767219685316596, 1.2778179952078519, 0.17673288369432588, 1.6843270540074733","0.7127006481669352, 0.02550243981171508, 0.3657667249017939, 0.02550510038417131, 0.7126331873019891"
-2.1739130434782608,1.9130434782608696,"0.10926609698826811, 0.01226692855874504, 0.25689202878275946, 0.012266390082055517, 0.10930855558817226","1.6951936030043506, 0.15850898522784118, 1.2926764770382246, 0.15852396351052242, 1.6950969712190638","0.7196812638386199, 0.02135246997710525, 0.3715016494012072, 0.02135635637777909, 0.7195915440787828"
-2.1739130434782608,2.028985507246377,"0.10921377864330939, 0.010965359177361848, 0.25958555565971436, 0.010964660892659704, 0.10927064562695504","1.7043335226707867, 0.14286348848758756, 1.3057150970300606, 0.14288111294280942, 1.7042067788687576","0.725662654225267, 0.017973302901171863, 0.3766083782016427, 0.017977340666785725, 0.7255440668870538"
-2.1739130434782608,2.1449275362318843,"0.10904255784167849, 0.009833497154877274, 0.26191367136926774, 0.009832271886367802, 0.10937800174780882","1.7123995004299957, 0.1293331500139436, 1.3171832315755698, 0.12941289353184168, 1.7116712244486507","0.7310838306219917, 0.015203859934194954, 0.3811692288325793, 0.015220527636415713, 0.7303932651620477"
-2.1739130434782608,2.260869565217391,"0.10913053102682557, 0.008843495968313096, 0.26393294357969294, 0.00884349016737426, 0.10924953925779368","1.7188139673157687, 0.11765744073524849, 1.3272887800519069, 0.11768561904282543, 1.7185541928542483","0.735304699995043, 0.012940555328522216, 0.3852449630958181, 0.012946357687176929, 0.7350587890591251"
-2.1739130434782608,2.3768115942028984,"0.10922118399467645, 0.007979657947220858, 0.2656841204811238, 0.007980081380645359, 0.10913495619633345","1.7243174071740284, 0.10748411314724593, 1.3362293181053024, 0.10746604411788854, 1.7245031174555354","0.7389595514614496, 0.01107193669600677, 0.38890830962536554, 0.011067381385947692, 0.739136290881031"
-2.1739130434782608,2.4927536231884058,"0.10897003718662962, 0.007220925888477274, 0.2672094128755269, 0.007219988997246296, 0.10937963505211978","1.7298009105372665, 0.09852051012661574, 1.3441630722852902, 0.0985866365931758, 1.7289288704576529","0.7428436510457799, 0.009510477381971848, 0.39220607804538415, 0.009523914098428706, 0.7420076486083816"
-2.1739130434782608,2.608695652173913,"0.10857961647986347, 0.006552558345141839, 0.2685430241534589, 0.006540288626970724, 0.10978451239456505","1.7349652760401313, 0.09058404123643189, 1.3512381522633656, 0.0908226565443127, 1.7323898739157597","0.7466268557262383, 0.008204264334594289, 0.3951949114521745, 0.008240575174612961, 0.7441547251264735"
-2.1739130434782608,2.7246376811594204,"0.10934745332406637, 0.005967322816319669, 0.2697034719774979, 0.005965827890675669, 0.10901592399144044","1.7371231350212595, 0.08378079259367417, 1.3575460714086656, 0.08373064014283116, 1.7378193608335697","0.7476901472098053, 0.007137961069273243, 0.39789398574450086, 0.0071309751697022665, 0.7483637028956887"
-2.1739130434782608,2.8405797101449277,"0.09708515912050442, 0.005359298811686643, 0.27003280602982577, 0.005368672371317912, 0.12215406366666526","1.7664382736424278, 0.07586456526680083, 1.3643363131662762, 0.07986002053610358, 1.7135008273883912","0.7751191905865019, 0.005907248315367531, 0.40143398868491753, 0.006740541884117043, 0.7239144182323617"
-2.1739130434782608,2.9565217391304346,"0.10644108045569167, 0.004976439043324543, 0.2715678845593704, 0.005018712843313096, 0.11199588309829983","1.749592166713931, 0.07170266722469845, 1.3684270821895683, 0.0723454147098769, 1.737932669161923","0.7581018421437958, 0.005395579114425373, 0.4027073281015514, 0.005432890116253624, 0.7467933181760028"
-2.1739130434782608,3.072463768115942,"0.10178634048797508, 0.004575511491258833, 0.27209774960757116, 0.0045752501979822655, 0.11696514821521292","1.761981485722131, 0.06609769380186178, 1.3735631857007218, 0.06811897285524224, 1.7302386619200436","0.7694689097461684, 0.00468627647569606, 0.40527682647913943, 0.004945820723319074, 0.7386330611403357"
-2.1739130434782608,3.1884057971014492,"0.10595746834234254, 0.004204343827661898, 0.27304680531167047, 0.004166465871911109, 0.11262491664641416","1.7555543927857133, 0.062365733730863404, 1.3772321438153194, 0.06308576722566926, 1.7417619624424354","0.7626347117924807, 0.004160589057424975, 0.4066743722956985, 0.00426460089329662, 0.7492089440195613"
-2.1739130434782608,3.3043478260869565,"0.10298259369582102, 0.0038610853121843532, 0.2735277633247916, 0.003889851977931723, 0.11573870568927164","1.7638902793467377, 0.05806623027652079, 1.381289095937642, 0.05934644699466542, 1.7374079474444346","0.7702467097052157, 0.0036591415575104322, 0.4086732758600229, 0.0037943968755761205, 0.7444157726696486"
-2.1739130434782608,3.420289855072464,"0.10979731605555942, 0.003585496975714685, 0.27469642408464684, 0.003587131834848451, 0.10833363104923088","1.7516226064113605, 0.05518232762763797, 1.3835166249368993, 0.05505046617517822, 1.7546279748489253","0.7578013127363062, 0.0033270223046108034, 0.4090927322029449, 0.0033049017994486707, 0.7607364239522106"
-2.1739130434782608,3.536231884057971,"0.1072350218889162, 0.0033194505831118694, 0.275296749141669, 0.003305149751923855, 0.11084362863437913","1.7586688711610314, 0.05166486989954788, 1.386447779997601, 0.05198105236314704, 1.7512374265786734","0.764271294975071, 0.0029390614592712987, 0.41035406460599905, 0.002966978151763371, 0.7569939780395409"
-2.1739130434782608,3.652173913043478,"0.09745773246362754, 0.0030610470815121762, 0.2742226301510203, 0.003088484565236655, 0.12217010573860332","1.780427143641546, 0.04776663200161955, 1.39253270029395, 0.04957658131095332, 1.729696942751932","0.785212880950461, 0.0025282668099484147, 0.41481557080640613, 0.0026964805780971507, 0.7354297927775627"
-2.1739130434782608,3.7681159420289854,"0.08636254655186038, 0.002815434509962694, 0.2716084378005693, 0.0028939789131155295, 0.13631960222449258","1.8047001574835055, 0.043982597049587194, 1.4012479799611117, 0.04788178834736171, 1.7021874771584362","0.8087173004617332, 0.0021817273048215344, 0.42194639161201625, 0.002550257540089238, 0.7081146680585921"
-2.1739130434782608,3.8840579710144927,"0.1086389573434885, 0.002673912095688607, 0.27762833587900604, 0.0026726407838283204, 0.10838615389798856","1.760088043690393, 0.043628992109919044, 1.3921168079159796, 0.04358500862326159, 1.7605811476604476","0.7646401455933709, 0.002128655995493939, 0.4119260242418538, 0.002118289497222565, 0.7651180830901693"
-2.1739130434782608,4.0,"0.09485769923156878, 0.0024692266282983696, 0.27472837043470116, 0.0025102773862328443, 0.1254344263191991","1.7895773188894482, 0.04021784216222746, 1.4008897723802254, 0.042328623038625876, 1.7269864435294755","0.7933564876610767, 0.0018153043473939099, 0.4193556118921347, 0.0020174406308797453, 0.731804155268429"
-2.0,-4.0,"0.008355978290315721, 0.23908949806483018, 0.016105242952345, 0.2278890284314578, 0.008560252261051102","0.044872648456258254, 1.4610858987011706, 1.9629852095413236, 1.484355548686929, 0.046700694614316404","0.0010029544544099107, 0.47699661097256674, 0.9630927723917895, 0.4992155016614119, 0.0010802736420236503"
-2.0,-3.8840579710144927,"0.008158424735856472, 0.23938160651453674, 0.017023025746774056, 0.22659595314332304, 0.008840989859509835","0.04521247172903814, 1.4584406852099672, 1.960984358390335, 1.4867975641863842, 0.04856492048427639","0.000876865191312793, 0.47481970247852107, 0.9610984335215432, 0.5010348404568046, 0.0011291927591044345"
-2.0,-3.7681159420289854,"0.009429882089552342, 0.22980821078851021, 0.01809328447051345, 0.2336214460129016, 0.009047176638522583","0.05055565750528162, 1.475694458883496, 1.9582648932211946, 1.4664192072001827, 0.04906578318984795","0.0012546645484204592, 0.4918092087498004, 0.9584056320305785, 0.48359903702548124, 0.0011186133625287165"
-2.0,-3.652173913043478,"0.009899847454072465, 0.2293483075460055, 0.019212249131971004, 0.23202019629756854, 0.009519399570382532","0.05279918125534644, 1.473583093833764, 1.955557685828985, 1.4666263274130265, 0.051433711668877585","0.0013498990398570295, 0.4904989266829287, 0.9557196847941006, 0.4845266584547665, 0.0012099914224207409"
-2.0,-3.536231884057971,"0.010370028614215786, 0.22781855701929754, 0.020432362231363466, 0.2314550222734058, 0.00992402986171733","0.05526361451749569, 1.4737925271846253, 1.9526481699186102, 1.4647303379244896, 0.05356535045477853","0.0014445083783321047, 0.49130166825407434, 0.9528304545241469, 0.48338828016653235, 0.0012789309126612412"
-2.0,-3.420289855072464,"0.010693010173775868, 0.2283665560347798, 0.021776821505071486, 0.22844395814363722, 0.010719654142735782","0.057081837790967475, 1.4682341132158991, 1.949378151957505, 1.4681697296306324, 0.05713616740499883","0.0014734579457535866, 0.4872283617572739, 0.9495941385914906, 0.4871224861736602, 0.001483074789079272"
-2.0,-3.3043478260869565,"0.011463627721306147, 0.2260034694286, 0.02324728998011888, 0.22827187983549463, 0.011013733034480375","0.06059762682734097, 1.470441497945476, 1.9458521399987303, 1.464079723527139, 0.059029011701313513","0.00167156667011327, 0.48967575310620154, 0.9461046013865214, 0.48439466227373706, 0.0014931280809091694"
-2.0,-3.1884057971014492,"0.01206529785460208, 0.2253360412140002, 0.024875764012519952, 0.22576531377876913, 0.011957583140108176","0.06342712578712857, 1.4664903832970473, 1.941797273608135, 1.4652193902839818, 0.06306582702370474","0.0017959186629631745, 0.4874041378876679, 0.9420993315730187, 0.4863752866862852, 0.0017509217885329496"
-2.0,-3.072463768115942,"0.012675643218059317, 0.2241825202727321, 0.026655742542559646, 0.22372667728625067, 0.012759416680398525","0.06646720543248466, 1.4640398483396044, 1.9374363558520422, 1.4652851082985978, 0.06677148207727253","0.0019200451093547668, 0.4862638124918002, 0.9377938256878018, 0.48730298706101544, 0.0019561734961950354"
-2.0,-2.9565217391304346,"0.013284957593910726, 0.22341005553394433, 0.02869407836128479, 0.21921089776901492, 0.015400010741845436","0.06921388934933252, 1.4531912440208714, 1.9317109844776164, 1.4700314428862502, 0.07585243926593128","0.002049253638866858, 0.4804968215220951, 0.9321850140023819, 0.49274988678225473, 0.0030107658639189913"
-2.0,-2.8405797101449277,"0.014166094780833912, 0.22030006250964584, 0.030783236934589397, 0.2205139532204431, 0.01423665255448797","0.07383698378576131, 1.4625460465750524, 1.9274056046992583, 1.4622482941569233, 0.07396307078300654","0.00225507493834692, 0.4868593524292933, 0.9279050832029656, 0.4865043326705796, 0.0022757725091516238"
-2.0,-2.7246376811594204,"0.015440613850608659, 0.21792202779567055, 0.033211610766405275, 0.2180263764705881, 0.015399371116727784","0.07909556054922341, 1.4605811070603587, 1.9211296464085361, 1.4602300497474001, 0.07896363623448333","0.0026419471532089078, 0.48676234103065835, 0.9217497638602161, 0.48649415430636767, 0.0026227555200431566"
-2.0,-2.608695652173913,"0.01644990201947644, 0.21569671587520062, 0.03588731956598584, 0.21542147140537665, 0.016544591133960562","0.08381163735528888, 1.458406896542555, 1.9144089419376118, 1.4592545844908038, 0.08411793967374154","0.00291060361060637, 0.4863252258926895, 0.9151622965709215, 0.486985786974996, 0.0029549406729990216"
-2.0,-2.4927536231884058,"0.018222608910543468, 0.21203598591087575, 0.038863999669469074, 0.2132447325618656, 0.017632672947246263","0.0910061917529217, 1.458958264342379, 1.9066349907779976, 1.4543713293467635, 0.08902922377994081","0.0035477487216441657, 0.4883354245048483, 0.9075767095262344, 0.48499162639590426, 0.003239404333446577"
-2.0,-2.3768115942028984,"0.019168498238081286, 0.20973559812687342, 0.04217229756145208, 0.20977592053149402, 0.019147685542099314","0.09580219020317318, 1.4551571781559165, 1.898299140784519, 1.4550068315071605, 0.09573465934923274","0.0037539054557151775, 0.48686701556799844, 0.8994410550083192, 0.48675738724241696, 0.003742736774799575"
-2.0,-2.260869565217391,"0.0207356470566508, 0.2063428032450937, 0.04585921497345952, 0.2063067141763965, 0.020755620548399824","0.10271109824127428, 1.4528527069026962, 1.8886710280501622, 1.4529885412159538, 0.10277662558991679","0.004275952241418994, 0.48690210822192237, 0.8900943662112348, 0.4870000809789752, 0.004286883275562654"
-2.0,-2.1449275362318843,"0.022530256713965333, 0.20250852153437604, 0.049963497198797724, 0.20239896696880777, 0.022598757584052807","0.11054299662014344, 1.4502636208124797, 1.8777446898883592, 1.4506795185819497, 0.11076917409706652","0.004919171381064181, 0.4869677909626418, 0.8795365193985496, 0.48726283801850884, 0.004959116287660824"
-2.0,-2.028985507246377,"0.025847453138823404, 0.19408643096429345, 0.054562870131840024, 0.20360637322632913, 0.02189687253871412","0.12527363254643636, 1.4673348918715603, 1.8672595882910554, 1.4317565246858335, 0.10837536260511642","0.006717043953328033, 0.500578271676259, 0.8693193112369305, 0.4748101324648392, 0.0036300410693420734"
-2.0,-1.9130434782608696,"0.02698984362668002, 0.1931908402457343, 0.05962791810203044, 0.19322127725898508, 0.0269701207665705","0.12983850340229147, 1.4446329025384546, 1.851235439316424, 1.4445199544439753, 0.12977320029885617","0.00673835414923684, 0.487509419689121, 0.8541491263561027, 0.48743087259492685, 0.006725580921968203"
-2.0,-1.7971014492753623,"0.02970667190138334, 0.18765862914485398, 0.06526790577877578, 0.18766360367829327, 0.02970318949669362","0.14160544996037222, 1.4408805034055943, 1.8350607890539394, 1.4408602188295843, 0.14159303875050935","0.007996213325676307, 0.4875898595592888, 0.8388390365615301, 0.4875760559174112, 0.007993696477639239"
-2.0,-1.681159420289855,"0.03285800970813883, 0.18139591697974966, 0.07149239924515116, 0.18139483868650952, 0.03285883538045098","0.15529912096207665, 1.436456169878667, 1.816481935782518, 1.4364605979054965, 0.15530217547124175","0.009613663150971877, 0.48756229017416836, 0.8214378133382281, 0.4875652647771939, 0.009614331141927569"
-2.0,-1.565217391304348,"0.036513978460681884, 0.17432775092938613, 0.07831640787028155, 0.17432824561671662, 0.036513617122934175","0.17134034531555473, 1.431129326724996, 1.7950641936380496, 1.4311273107662168, 0.17133882355518465","0.011715024161542442, 0.48730689854322407, 0.8016418364505741, 0.48730549984641564, 0.011714655209325612"
-2.0,-1.4492753623188406,"0.04075838357800246, 0.16637951989410243, 0.08572414936418438, 0.16637980855944368, 0.04075813860426676","0.19027998554003644, 1.4245871422262208, 1.7702680170346785, 1.4245859034053165, 0.19027895179374651","0.014478736053348021, 0.48665097346643843, 0.7791049387987388, 0.48665014835297504, 0.014478474551687527"
-2.0,-1.3333333333333333,"0.045685268887357876, 0.15748790116943578, 0.093654160475097, 0.15748159367196807, 0.045691075796141074","0.21283752436740694, 1.4164248899083478, 1.7414209245808423, 1.4164524967332048, 0.21286416441019668","0.01816057166372642, 0.4853579187126551, 0.7534392061268433, 0.48537560683794007, 0.018167352917321637"
-2.0,-1.2173913043478262,"0.05140147679887441, 0.14760776114768337, 0.10198152042700975, 0.14760739727629207, 0.051401844350140405","0.23999242626981715, 1.4061611711416453, 1.7076893531347848, 1.4061627793278055, 0.2399942701259458","0.023138041468704816, 0.48313242250666644, 0.724224318018458, 0.4831334351333817, 0.023138550867502824"
-2.0,-1.1014492753623188,"0.05799408823504147, 0.13676198644279264, 0.11048786483469036, 0.13676204492298338, 0.057994015564491866","0.2729387339318585, 1.3930610058224753, 1.668001208758135, 1.3930607278073197, 0.2729383236802111","0.029931255359408118, 0.47951154056786377, 0.6909940322272041, 0.4795113740753238, 0.02993113178981196"
-2.0,-0.9855072463768116,"0.06552597221245215, 0.12504991156692058, 0.1188482551406585, 0.12505003314341118, 0.06552582793655753","0.3132185869647665, 1.3762565320664453, 1.621051303117742, 1.3762559475999976, 0.313217630251047","0.03927768140302303, 0.4739396282601698, 0.6532903649634534, 0.47393928335851676, 0.03927737595506373"
-2.0,-0.8695652173913043,"0.07398073755539677, 0.11270645127604989, 0.12662561807453193, 0.11270642274475445, 0.07398077034926685","0.36263067706550106, 1.3546935835337015, 1.5653510998250555, 1.3546937143190907, 0.3626309252566523","0.05215776169532589, 0.46574703396166967, 0.6107461801800526, 0.4657471082523754, 0.052157844021398496"
-2.0,-0.7536231884057971,"0.08319153688236647, 0.10015194341414779, 0.13331303922030985, 0.10015194105143937, 0.08319153943173654","0.42299341575310656, 1.327242479521709, 1.499528175818237, 1.327242493904775, 0.4229934350021724","0.0697656187197307, 0.454242881365315, 0.563299589389028, 0.45424288962313875, 0.06976562473293706"
-2.0,-0.6376811594202898,"0.09275111610470807, 0.08802126426621831, 0.13845523919346148, 0.08802126401773236, 0.09275111641787998","0.49553663782337026, 1.292938395745614, 1.4230499275989068, 1.2929383972196087, 0.4955366416125032","0.09331210380271325, 0.438902700674593, 0.5115795974584594, 0.4389027015374968, 0.09331210521973954"
