m_sdw,V,E_GS,E_p_bits,E_p,coh_1rdm,S,Q_2_bits,m_cdw,coh_2rdm,Q_2,U
0.0446708954347695,-1.2244897959183674,-19.685788882524953,0.06268501336654264,0.04344994027838145,0.4003056752159811,0.34088567001241366,0.09755104621152721,0.40250521482235485,1.0564620049030315,0.06761723264219288,-5.510204081632653
0.03690789918550209,-1.0612244897959184,-18.810153986074646,0.07875911884113984,0.05459166116812186,0.4184306818179133,0.3577308080358012,0.12325951202741114,0.401572510511628,1.1257578501385923,0.08543698323899473,-5.510204081632653
0.028019600048455422,-0.8979591836734694,-17.950518841532794,0.10182060730694742,0.07057666687771191,0.43997151633333414,0.37805705304976656,0.16051617800141793,0.39846040293264706,1.2120204264562848,0.11126133621594114,-5.510204081632653
0.017916005121675495,-0.7346938775510204,-17.11117735293749,0.13732506335440586,0.09518648048432232,0.4669870806015198,0.40438057134821204,0.21845380713842077,0.39062451029528367,1.3260116042565382,0.15142064050058224,-5.510204081632653
0.0065465570605416174,-0.5714285714285714,-16.299942846352113,0.1968872820143539,0.13647186441636028,0.5030556000463331,0.4428775983352498,0.3164873443684364,0.3718245074188392,1.4876200610087393,0.21937231043188632,-5.510204081632653
0.005804939711458823,-0.40816326530612246,-15.53426719173692,0.3009370085112786,0.20859363897573724,0.5515509356178554,0.5071111963348548,0.4888005197166736,0.3258848511068181,1.724149001783082,0.33881070209784747,-5.510204081632653
0.017079143859899663,-0.24489795918367346,-14.855031699886652,0.44406099357177853,0.30779962569092634,0.5975978220181062,0.6037261117205736,0.725999561424929,0.22208508685559164,2.0049313449099984,0.5032245490894458,-5.510204081632653
0.0235200411693475,-0.08163265306122448,-14.316471363864599,0.522112831698955,0.3619010372262996,0.6298468390138885,0.6684126901728689,0.848866434545124,0.07059232586339967,2.12896839355979,0.5883893757769263,-5.510204081632653
0.027303618932426783,0.08163265306122448,-13.907631275343606,0.5255477867267122,0.3642819666191395,0.6295748499895334,0.6694744720084295,0.8486791093254333,0.06314013273580263,2.105080314280953,0.58825953182905,-5.510204081632653
0.03196843196573344,0.24489795918367346,-13.5772244465307,0.5066794251660043,0.3512034150015495,0.6155276072800783,0.6460976851422671,0.8175380943903598,0.17630961162820794,2.0171707385717026,0.5666742251270276,-5.510204081632653
0.03812090875588978,0.40816326530612246,-13.29810873060659,0.47072586910211944,0.3262823089847642,0.5952520819803451,0.6109894348494294,0.7585589487919688,0.2815874769990122,1.90966714537991,0.5257929966436685,-5.510204081632653
0.045304239710208416,0.5714285714285714,-13.060529622353277,0.41921240241645163,0.29057589479072443,0.5709210697843065,0.5674035930108616,0.6737404886756928,0.37891961002460933,1.7941164382572041,0.4670013201546359,-5.510204081632653
