m_sdw,V,E_GS,E_p_bits,E_p,coh_1rdm,S,Q_2_bits,m_cdw,coh_2rdm,Q_2,U
5.7242012236995155e-15,-2.1449275362318843,-63.96301112304461,0.11825922734720695,0.08197105001091431,0.017611287174646204,0.11930709308113663,0.35619653756693115,0.011107057743966886,0.1583602782866079,0.24689662573973337,-5.826086956521739
1.5896089781533403e-12,-2.028985507246377,-62.11673356361567,0.010594931033329757,0.007343846573979462,0.0008818491045683559,0.027500099016896616,0.005958003672215995,0.18561509190462208,0.14379703684900624,0.004129773447163032,-5.826086956521739
6.138864638134489e-14,-1.9130434782608696,-60.270898024766225,0.010798548150394272,0.007484983204587348,0.0009223865691836799,0.028224433795579252,0.0030860931666900626,0.1853525128025185,0.14618021541119877,0.002139116777438055,-5.826086956521739
2.846522088821766e-13,-1.7971014492753623,-58.4255639019276,0.0015120162314969932,0.0010480497878226913,0.0387201248505828,0.029388410025724686,0.0038686192076831105,0.18468560173153362,0.15075190266670171,0.002681522496466471,-5.826086956521739
2.5141542078295603e-11,-1.681159420289855,-56.58080621228828,0.012010068471738133,0.008324745099517195,0.001102029295880592,0.030853537986403036,0.006727242827724744,0.18375862267760143,0.15722063983724546,0.0046629693989799215,-5.826086956521739
1.5796619455648285e-13,-1.565217391304348,-54.7367218834535,0.012536149323052026,0.00868939655835188,0.0011904508551948236,0.03212349376873391,0.006232183719880879,0.1830741445034379,0.16143168038331568,0.0043198205741674656,-5.826086956521739
1.9101179383093197e-11,-1.4492753623188406,-52.893440413555886,0.00985824788178391,0.006833216724519531,0.041834874799282,0.035198632558640544,0.02024358442356089,0.18064305624002847,0.17202525501930357,0.014031783467618908,-5.826086956521739
3.610120663409468e-13,-1.3333333333333333,-51.051137568238445,0.014226401818669299,0.00986099031012344,0.0014673016869649054,0.03568485715041372,0.010497392734059474,0.18087454454972218,0.1750761403261614,0.007276238176844085,-5.826086956521739
7.766837247945215e-12,-1.2173913043478262,-49.21005942910332,0.07811817281943423,0.054147391240285,0.011104424603911839,0.10684695969477831,0.30251452076793584,0.08707363014060145,0.20735805189976503,0.20968708714873774,-5.826086956521739
1.3866071219489364e-11,-1.1014492753623188,-47.370599325952234,0.057756987507226576,0.040034093048270325,0.04391309820971522,0.058628567965285074,0.12079831567987842,0.15878600700248233,0.20936204060196714,0.08373101192989818,-5.826086956521739
5.763252767770262e-10,-0.9855072463768116,-45.53330702996912,0.015990472556960622,0.01108375096867853,0.048732524891446444,0.04599166389518446,0.03879159298124346,0.17343787367681499,0.2120362927660171,0.026888283304377758,-5.826086956521739
3.207691708112722e-9,-0.8695652173913043,-43.69915975376599,0.013485266613541658,0.009347274532275573,0.051752678706485214,0.04938309238942844,0.03781142187186681,0.17143621138702672,0.22326729011502,0.026208880463447493,-5.826086956521739
1.332464384170434e-9,-0.7536231884057971,-41.86998138515893,0.06471428898912279,0.04485652695475206,0.010670347806720043,0.10140718541220486,0.2661390699907864,0.11354371903671341,0.2742603466253273,0.18447354600095878,-5.826086956521739
5.965123939619826e-9,-0.6376811594202898,-40.04917017136194,0.03316665270309693,0.022989371809762904,0.060924375119743905,0.06950924649427938,0.09461045250950395,0.1560390297063734,0.285987366217786,0.065578968408464,-5.826086956521739
8.017899111179417e-9,-0.5217391304347826,-38.24593141517245,0.06464274763750355,0.04480693826858362,0.07023023942336243,0.09722468750530934,0.18605505029984837,0.13408667853742942,0.3642606863111221,0.12896353354427914,-5.826086956521739
9.557528113770045e-9,-0.4057971014492754,-36.495915456046035,0.19358470002313766,0.13418268902058061,0.07835749881375842,0.21984542634120102,0.6297837518113658,0.028943256063960577,0.6054448851175879,0.4365328319305135,-5.826086956521739
9.22595333463505e-15,-0.2898550724637681,-35.03992902337892,0.5089993316453958,0.35281145163690275,0.22280787967931615,0.4804704753666239,1.2263566260765026,2.2092796481132381e-10,1.3061322635137136,0.850045637725934,-5.826086956521739
4.163336342344337e-17,-0.17391304347826086,-34.11099897549622,0.6968426572094963,0.4830145231386629,0.31574554236608243,0.5601496580880432,1.3361599612097024,9.147127499886664e-14,1.4961815509335255,0.9261555098895906,-5.826086956521739
6.38378239159465e-17,-0.057971014492753624,-33.435251396426885,0.7671744397543456,0.5317647999133803,0.3357478347766819,0.5961208602477396,1.3846214946646507,1.421862627637438e-13,1.4264487487925992,0.9597464851695001,-5.826086956521739
5.551115123125783e-18,0.057971014492753624,-32.94736496904392,0.827988990519624,0.5739182343133529,0.34315339958486474,0.5926427466928349,1.3697789069395956,1.1957101975212936e-14,1.3442993661280758,0.9494583873356648,-5.826086956521739
4.3853809472693685e-16,0.17391304347826086,-32.61023333643727,0.8667667166677435,0.6007969058614477,0.34097670054232976,0.5567727566423234,1.2939558701236713,7.476241847825804e-14,1.2482513065258052,0.8969018631452146,-5.826086956521739
1.27675647831893e-16,0.2898550724637681,-32.36941353100624,0.8891271136875583,0.6162959520119329,0.32834301359883905,0.5214113531728568,1.2278751130640915,4.191091917959966e-14,1.137199761109136,0.851098172700099,-5.826086956521739
1.2490009027033011e-17,0.4057971014492754,-32.185127663810746,0.9039921463934752,0.6265996075209708,0.3142156685730374,0.4936785824244089,1.1842556669505244,1.213473765915296e-14,1.042594317078156,0.8208634766088929,-5.826086956521739
3.3306690738754695e-17,0.5217391304347826,-32.035760801442194,0.9148590890695352,0.6341319981981883,0.3011078041215705,0.4719581812395238,1.155728387221882,1.6331380692236053e-13,0.9653983369346456,0.8010898730959388,-5.826086956521739
3.191891195797325e-17,0.6376811594202898,-31.909688740890534,0.9232222153467093,0.6399288755978785,0.28939322834789255,0.4544114929731592,1.1361551361484308,1.9588775046486263e-13,0.9018898417325678,0.7875227292999867,-5.826086956521739
6.938893903907228e-18,0.7536231884057971,-31.800239252980703,0.9298813367376613,0.6445446268150232,0.27894701459533755,0.4398235822654245,1.1219902817583884,1.3808953980287697e-13,0.8485719265754775,0.7777044004164857,-5.826086956521739
6.714073741420634e-15,0.8695652173913043,-31.703299366992404,0.9353245468473692,0.6483175725557626,0.269567184170594,0.4274205346449957,1.1112519508579641,3.3614222516575863e-13,0.8029966366463182,0.770261156628937,-5.826086956521739
3.073929999430902e-15,0.9855072463768116,-31.61616939370365,0.9398710782403099,0.6514689879721061,0.2610712762805765,0.41669267163340146,1.1027986200682083,3.851585717029593e-13,0.7634294206419224,0.7644017542256769,-5.826086956521739
2.7755575615628915e-18,1.1014492753623188,-31.536981550730662,0.9437388472352408,0.654149921146,0.2533118413402608,0.40728936919887715,1.0959429625211818,2.7209234865210876e-12,0.7286499874983045,0.7596497745260722,-5.826086956521739
8.102546411592471e-15,1.2173913043478262,-31.464386082905413,0.9470813048418774,0.6564667362121817,0.2461981545671827,0.3989594244043839,1.0902517041580166,2.9719560146190815e-11,0.6976999932843235,0.7557048948378053,-5.826086956521739
1.021405182655144e-15,1.3333333333333333,-31.397371829279045,0.9500092445719774,0.6584962293809498,0.23969652755912377,0.3915164927224716,1.0854396089981782,2.8705560151109923e-11,0.6699258445758389,0.7523694046451768,-5.826086956521739
5.891120924417237e-16,1.4492753623188406,-31.33515833611293,0.9526043822848305,0.6602950417697786,0.23362263629861507,0.3848182737115896,1.081311308241581,1.4519401236867678e-10,0.6447682660796531,0.7495078846152392,-5.826086956521739
5.967448757360216e-16,1.565217391304348,-31.277128058528195,0.9549281246372079,0.6619057372296766,0.22792610802504593,0.37875345877154226,1.0777281453185106,1.4388592539660294e-10,0.6218279431309977,0.7470242253376247,-5.826086956521739
5.551115123125783e-18,1.681159420289855,-31.22278207592915,0.9570273952334549,0.6633608407246978,0.22256521253674508,0.373233227761371,1.0745885651070184,6.827068910197908e-11,0.600789566409916,0.7448480341658872,-5.826086956521739
1.3899298378916569e-14,1.7971014492753623,-31.171710168437578,0.9589385978321636,0.6646855854174716,0.21750501117521986,0.36818551425277485,1.0718161014758198,1.1098303387413467e-10,0.5814039388764226,0.7429263088167168,-5.826086956521739
1.1796119636642288e-17,1.9130434782608696,-31.12356998423964,0.9606903690547179,0.6658998207013713,0.21271594657603976,0.3635510173929506,1.0693517757965898,2.2692758783193767e-10,0.563459964422895,0.7412181684201773,-5.826086956521739
6.245004513516506e-18,2.028985507246377,-31.078072148081034,0.9623055247269678,0.6670193613017565,0.20817276877401977,0.35928035234343947,1.0671491387899108,3.599658571218356e-10,0.5467849574848147,0.739691416789201,-5.826086956521739
6.314393452555578e-17,2.1449275362318843,-31.034969364572113,0.9638024601869843,0.668056957895347,0.20385371299075314,0.3553319655666279,1.0651709449953524,1.2600888665836862e-9,0.5312367079241274,0.7383202373379003,-5.826086956521739
2.0018708912772354e-15,2.260869565217391,-30.99404827704992,0.9651961657924062,0.6690230010062763,0.19973986351518566,0.3516705775519434,1.0633868628836938,2.4421506372718225e-9,0.5166937596937972,0.7370836058523169,-5.826086956521739
