U,V,magnetization,charge_density,doublons
4.0606060606060606,2.707070707070707,"0.13425286167119643, -0.03244421136131262, 0.296382699380237, -0.03244421136131187, 0.13425286167119144","1.5118316654357462, 0.41650244729655145, 1.1433317745354001, 0.4165024472965489, 1.511831665435756","0.5314079866207401, 0.03303654717442979, 0.21756790485508978, 0.03303654717442963, 0.5314079866207491"
4.181818181818182,2.787878787878788,"0.13288672208337393, -0.03214371879631253, 0.29851399342587925, -0.03214371879631192, 0.13288672208337166","1.5196931167758303, 0.4059601000076627, 1.1486935664330133, 0.40596010000766153, 1.5196931167758359","0.5381363337872054, 0.031034521707387734, 0.2194497321900212, 0.031034521707387647, 0.5381363337872098"
4.303030303030303,2.8686868686868685,"0.13156055751936474, -0.0318262046509159, 0.3005312942631052, -0.031826204650914944, 0.13156055751936102","1.5273053457969517, 0.3957646531086073, 1.1538600021888783, 0.39576465310860587, 1.5273053457969572","0.5446943790296834, 0.029164988183832674, 0.22131397555084872, 0.029164988183832494, 0.544694379029689"
4.424242424242424,2.9494949494949494,"0.1302745813440414, -0.0314940632119655, 0.3024389637358522, -0.03149406321196399, 0.13027458134403602","1.5346763816270537, 0.38590507203078217, 1.1588370926843234, 0.3859050720307792, 1.534676381627062","0.551084006059948, 0.02741921395349762, 0.22315923967244664, 0.027419213953497387, 0.5510840060599566"
4.545454545454546,3.0303030303030303,"0.1290287509720297, -0.031149475049237985, 0.3042414481544169, -0.031149475049238276, 0.1290287509720296","1.54181412548212, 0.37637027738576845, 1.1636311942642228, 0.37637027738576856, 1.5418141254821203","0.5573074773022374, 0.025788946975152757, 0.22498437640833252, 0.02578894697515277, 0.5573074773022377"
4.666666666666667,3.111111111111111,"0.12782280452149253, -0.030794420290053318, 0.3059432315371265, -0.03079442029005229, 0.12782280452148675","1.548726337374833, 0.36714922084321744, 1.1682488835638933, 0.3671492208432142, 1.5487263373748437","0.5633673786790128, 0.024266409345334465, 0.22678844935084072, 0.024266409345334104, 0.5633673786790228"
4.787878787878788,3.191919191919192,"0.12665629436193093, -0.03043069205311412, 0.30754879538236957, -0.03043069205311358, 0.126656294361927","1.5554206232307672, 0.35823095010067385, 1.1726968533371127, 0.3582309501006723, 1.555420623230774","0.5692665680820376, 0.0228442868862402, 0.22857070313822542, 0.022844286886240007, 0.5692665680820439"
4.909090909090909,3.272727272727273,"0.12552861753851463, -0.030059909803192522, 0.3090625845293692, -0.03005990980319062, 0.1255286175384998","1.5619044229913859, 0.34960466363751785, 1.1769818267421739, 0.349604663637513, 1.5619044229914136","0.5750081278780651, 0.021515715595483886, 0.2303305369210628, 0.02151571559548375, 0.5750081278780909"
5.03030303030303,3.3535353535353534,"0.1244390431278819, -0.02968353243486091, 0.3104889786139555, -0.029683532434861715, 0.12443904312788512","1.5681850000813062, 0.3412597560600629, 1.1811104877172656, 0.34125975606006426, 1.568185000081301","0.5805953216144101, 0.020274265678007455, 0.2320674815018221, 0.020274265678007514, 0.580595321614405"
5.151515151515151,3.4343434343434343,"0.12338673663630517, -0.029302870936023837, 0.31183226859943725, -0.029302870936023448, 0.123386736636305","1.5742694324582758, 0.33318585490768526, 1.1850894252680786, 0.33318585490768504, 1.5742694324582756","0.5860315549448295, 0.019113923794749826, 0.23378117970266066, 0.01911392379474986, 0.5860315549448295"
5.2727272727272725,3.515151515151515,"0.12237078159119125, -0.028919100519701188, 0.31309663785701036, -0.028919100519702007, 0.1223707815912014","1.5801646053443048, 0.32537284981091286, 1.1889250896895796, 0.32537284981091924, 1.5801646053442817","0.5913203406879367, 0.01802907407766708, 0.23547136955670742, 0.018029074077667528, 0.5913203406879152"
5.393939393939394,3.595959595959596,"0.12139019850489824, -0.028533272145090577, 0.3142861472802698, -0.028533272145118957, 0.12139019850504157","1.5858772056456036, 0.3178109148822413, 1.192623758944486, 0.3178109148823114, 1.5858772056453598","0.5964652678499571, 0.01701447837923701, 0.23713786995752015, 0.017014478379239074, 0.5964652678497175"
5.515151515151516,3.676767676767677,"0.12044396140664282, -0.02814632337659434, 0.31540472393991237, -0.028146323376592355, 0.12044396140663155","1.5914137180047514, 0.31049052518715514, 1.1961915136161743, 0.3104905251871497, 1.59141371800477","0.6014699743888817, 0.016065256148662364, 0.23878056843906129, 0.016065256148661926, 0.6014699743889003"
5.636363636363637,3.757575757575758,"0.11953101214493017, -0.027759088552209953, 0.3164561528142883, -0.02775908855228399, 0.11953101214527545","1.596780422387464, 0.30340246809278537, 1.1996342190399112, 0.30340246809293353, 1.5967804223869062","0.6063381234649495, 0.015176864257710934, 0.24039941079390076, 0.015176864257723141, 0.6063381234644023"
5.757575757575758,3.8383838383838382,"0.11865027266859779, -0.027372308251701935, 0.3174440711661567, -0.027372308251715036, 0.11865027266866274","1.6019833930698324, 0.29653785023435975, 1.2029575133917039, 0.2965378502343815, 1.601983393069724","0.6110733828947628, 0.014345077037287223, 0.24199439227161523, 0.01434507703729009, 0.6110733828946567"
5.878787878787879,3.919191919191919,"0.11780065548163055, -0.026986638068297798, 0.3183719651732226, -0.0269866380683286, 0.11780065548177315","1.607028498892673, 0.2898881007704565, 1.2061668006739201, 0.28988810077048416, 1.6070284988924652","0.6156794075353226, 0.013565966730998911, 0.2435655501291944, 0.013565966731000058, 0.6156794075351187"
6.0,4.0,"0.11698107247192568, -0.026602656701231978, 0.31924316845815526, -0.026602656701369617, 0.11698107247252082","1.6119214046213057, 0.2834449715367725, 1.2092672476845432, 0.2834449715368311, 1.6119214046205488","0.6201598243047519, 0.012835884525178417, 0.2451129573349206, 0.012835884525176656, 0.6201598243040011"
