U,quantum_coherence_1rdm_GS,energy_GS,V,quantum_coherence_2rdm_GS,von_neumann_1rdm_GS,von_neumann_2rdm_GS
-4.909090909090909,0.536182713903748,-33.34876495172024,-3.8181818181818183,1.2595728421350445,0.00849606747819398,0.012927131302517214
-4.909090909090909,0.5435687491673955,-32.63720562327422,-3.696969696969697,1.2808109618066408,0.008669939016478612,0.013197769998308129
-4.909090909090909,0.5513195471267025,-31.926524611196843,-3.5757575757575757,1.3032158464507118,0.008868397869084221,0.013506684415103276
-4.909090909090909,0.5594625587439623,-31.21679856305037,-3.4545454545454546,1.3268861999122978,0.00909638066242624,0.013861494531583585
-4.909090909090909,0.5680278121484423,-30.508113018107238,-3.3333333333333335,1.3519316394130596,0.009359856162062918,0.014271410106716953
-4.909090909090909,0.5770481728527123,-29.800563652128755,-3.212121212121212,1.3784741471605664,0.009666051608395287,0.014747583072965309
-4.909090909090909,0.5865596267221764,-29.094257717319955,-3.090909090909091,1.406649744231819,0.010023730038086986,0.015303542180802321
-4.909090909090909,0.5966015941642357,-28.38931570909297,-2.9696969696969697,1.436610456088605,0.010443532769049746,0.015955734307149694
-4.909090909090909,0.6072172836499417,-27.68587329593693,-2.8484848484848486,1.4685266476787977,0.010938401559613675,0.01672420166441624
-4.909090909090909,0.6184540934368022,-26.984083553790818,-2.727272727272727,1.5025904465605486,0.011524094844593602,0.01763342542001123
-4.909090909090909,0.6303637357954476,-26.284119551884306,-2.606060606060606,1.5390214291860145,0.012219636306702197,0.01871297551597273
-4.909090909090909,0.643004137071078,-25.586177343166174,-2.484848484848485,1.578073506636749,0.013048762256057778,0.01999980836442017
-4.909090909090909,0.6564379116934889,-24.890479419505393,-2.3636363636363638,1.6201190891557822,0.014039714628667044,0.02153803738751181
-4.909090909090909,0.670735416734557,-24.197278701095957,-2.242424242424242,1.6654012143678463,0.015227514640664186,0.023382529301594346
-4.909090909090909,0.6859747529095843,-23.506863143149253,-2.121212121212121,1.7142989839612255,0.016654739815545216,0.02560029522083873
-4.909090909090909,0.7022446534467359,-22.819561067140732,-2.0,1.7673033911684282,0.01837414839092144,0.02827486107145072
-4.909090909090909,0.7196474160282962,-22.13574737045666,-1.878787878787879,1.8249143473747882,0.020451555342681393,0.03151120125073481
-4.909090909090909,0.7383038998929362,-21.455850862904047,-1.7575757575757576,1.8877819492372976,0.022970216986711867,0.03544321414746454
-4.909090909090909,0.758362368616349,-20.78036317293146,-1.6363636363636365,1.956718209484861,0.02603785236603362,0.04024558569553793
-4.909090909090909,0.780012717304464,-20.10985006595846,-1.5151515151515151,2.0327680058435615,0.029797368682063174,0.046151877275023345
-4.909090909090909,0.8035097353226115,-19.44496683691466,-1.393939393939394,2.117320580732489,0.034444059002658234,0.053483447051072996
-4.909090909090909,0.8292112666283487,-18.786481123965526,-1.2727272727272727,2.212287984598724,0.04025440860960727,0.06269772127454187
-4.909090909090909,0.85764034027595,-18.135309985407194,-1.1515151515151516,2.320409063726772,0.04763605130276605,0.0744715835886689
-4.909090909090909,0.8895841831413466,-17.492585461212663,-1.0303030303030303,2.445891600168628,0.05721673614525291,0.08984933329670719
-4.909090909090909,0.9262438451529693,-16.859778817927985,-0.9090909090909091,2.5946891967814425,0.07000416765049278,0.11050771311561469
-4.909090909090909,0.9694306906274144,-16.23894914770145,-0.7878787878787878,2.776739900251996,0.08766740257200878,0.13922162283043216
-4.909090909090909,1.0216867425751301,-15.63326090572872,-0.6666666666666666,3.006932710667618,0.11296986446435286,0.18058105405910174
-4.909090909090909,1.0856784652263631,-15.04807391056021,-0.5454545454545454,3.302232535581503,0.15008654673382593,0.24152165313563945
-4.909090909090909,1.160373525456909,-14.493066620927637,-0.42424242424242425,3.676331146823611,0.2029863239718852,0.32865647634293005
-4.909090909090909,1.2292545962546864,-13.98487087479799,-0.30303030303030304,4.081470054855869,0.2666237586284028,0.4335161508028573
-4.909090909090909,1.2899400003071266,-13.543913014451032,-0.18181818181818182,4.357851153581841,0.31648661205129414,0.5143277181483472
-4.909090909090909,1.3167905514031708,-13.1774957186665,-0.06060606060606061,4.442055405661686,0.33601940508313244,0.5426467156610117
-4.909090909090909,1.3132888396246378,-12.871874632825977,0.06060606060606061,4.402824356055626,0.33809421048806576,0.5436695916891412
-4.909090909090909,1.2919236915141452,-12.608944604064863,0.18181818181818182,4.290566394709291,0.33319571488959365,0.5355313480460393
-4.909090909090909,1.2656605987661105,-12.377211966220846,0.30303030303030304,4.138806451103372,0.32259587934721856,0.518362973868165
-4.909090909090909,1.2326672797393572,-12.170935208176495,0.42424242424242425,3.97043865223634,0.30582721739713126,0.49101573009693356
-4.909090909090909,1.1951902991753802,-11.987236159739433,0.5454545454545454,3.7939451964618796,0.28334431008176253,0.4542108165930583
-4.909090909090909,1.1546360722361029,-11.824251152786925,0.6666666666666666,3.6108327092874895,0.25674507079655173,0.41068561264263037
-4.909090909090909,1.1158170968081376,-11.680252738685173,0.7878787878787878,3.4283316922615095,0.22825311853509334,0.3642019894740729
-4.909090909090909,1.0791097706068615,-11.553372601688302,0.9090909090909091,3.2540011403341516,0.20001440679877458,0.3183206105875884
-4.909090909090909,1.0423487660904185,-11.44163133136659,1.0303030303030303,3.0884345050993756,0.1736061546468195,0.27560019631053745
-4.909090909090909,1.006820507589815,-11.343067198885104,1.1515151515151516,2.9340428717001856,0.14990579699365214,0.23741984404909422
-4.909090909090909,0.9732981867033592,-11.25585125704998,1.2727272727272727,2.7930049653650846,0.1292134383686585,0.2042113893029156
-4.909090909090909,0.9421506694782087,-11.178353044431319,1.393939393939394,2.6649672329442264,0.11145621329068534,0.17580925046131002
-4.909090909090909,0.9134739322704875,-11.10916156487342,1.5151515151515151,2.5494341520185495,0.09636724209234027,0.15174631576997033
-4.909090909090909,0.887200808905007,-11.047077783343322,1.6363636363636365,2.445515053436568,0.08360629327211111,0.13144880443714868
-4.909090909090909,0.8631781259983486,-10.991093050149958,1.7575757575757576,2.351938509254851,0.0728283294108627,0.11434450633349114
-4.909090909090909,0.8412155041811769,-10.940362796012586,1.878787878787879,2.2675622613060122,0.06371662492743635,0.09991352672441645
-4.909090909090909,0.8211139161735113,-10.894180538966788,2.0,2.191305909903766,0.05599519142861964,0.08770610441008886
-4.909090909090909,0.8026811232734166,-10.85195448009374,2.121212121212121,2.122190123587805,0.049430414309979964,0.07734362689877505
-4.909090909090909,0.7857392024753899,-10.813187431582996,2.242424242424242,2.0593434727484796,0.04382774133105838,0.06851217977272928
-4.909090909090909,0.7701274121100682,-10.777460062991382,2.3636363636363638,2.0020171439762864,0.039026583890004574,0.06095359611907547
-4.909090909090909,0.7557028757256321,-10.744417127569866,2.484848484848485,1.9495592980144765,0.0348948966721474,0.05445625486205152
-4.909090909090909,0.7423390403499597,-10.713756229206691,2.606060606060606,1.9014239694924078,0.031324253078491626,0.0488468474648216
-4.909090909090909,0.7299250794876573,-10.685218694111532,2.727272727272727,1.857075025197392,0.02822553698697461,0.04398326491327831
-4.909090909090909,0.7183637417022728,-10.658582158111932,2.8484848484848486,1.8160854526179764,0.02552536154591123,0.03974872032707433
-4.909090909090909,0.7075697378751538,-10.633654540030713,2.9696969696969697,1.7780918623033268,0.0231631027780399,0.03604691265358673
-4.909090909090909,0.6974682241333593,-10.610269130064728,3.090909090909091,1.7427794141606685,0.02108852365102387,0.03279817001527219
-4.909090909090909,0.6879933821481653,-10.588280573848781,3.212121212121212,1.709874165430487,0.01925983926419894,0.029936321326684112
-4.909090909090909,0.6790872309316824,-10.56756157642186,3.3333333333333335,1.6791371000289674,0.017642157189648122,0.02740618303563025
-4.909090909090909,0.6706987589429647,-10.548000185888196,3.4545454545454546,1.6503595601850898,0.016206240370415292,0.02516157093767335
-4.909090909090909,0.6627827484099309,-10.529497545146773,3.5757575757575757,1.6233581842319822,0.014927484304943839,0.023163660182940582
-4.909090909090909,0.6552990469690934,-10.511966022823207,3.696969696969697,1.5979714245640846,0.013785103219013939,0.021379683826407092
-4.909090909090909,0.648211956642202,-10.495327652552875,3.8181818181818183,1.5740566499920001,0.012761474910564452,0.019781886813862393
-4.909090909090909,0.6414896412972285,-10.479512823997428,3.9393939393939394,1.5515009483885802,0.011841603415093216,0.01834666968512355
-4.909090909090909,0.635103592480605,-10.464459180219736,4.0606060606060606,1.5301769079723782,0.01101267958694696,0.01705388945440456
-4.909090909090909,0.6290282114588129,-10.450110684931223,4.181818181818182,1.5099842644149228,0.01026372225416039,0.01588628947994497
-4.909090909090909,0.6232404735821298,-10.436416830163198,4.303030303030303,1.4908335447976584,0.009585284020065865,0.01482903268663005
-4.909090909090909,0.6177195497523444,-10.423331960503527,4.424242424242424,1.4726443364105977,0.008969211485302164,0.013869321678437352
-4.909090909090909,0.6124465152531771,-10.410814694496171,4.545454545454546,1.455344101350222,0.008408449022010434,0.012996087822309654
-4.909090909090909,0.6074042772920979,-10.39882742735638,4.666666666666667,1.4388676275908687,0.0078968748642112,0.0121997322371179
-4.909090909090909,0.6025774170443974,-10.387335902012667,4.787878787878788,1.4231562554938804,0.0074291649143540806,0.011471910999774071
-4.909090909090909,0.5979521121608564,-10.376308837779623,4.909090909090909,1.4081573225571316,0.007000658442053442,0.010805323043554527
-4.909090909090909,0.5935156277515576,-10.36571760782025,5.03030303030303,1.3938226919809518,0.00660727298543784,0.010193574880755563
-4.909090909090909,0.5892562202867007,-10.355535958079445,5.151515151515151,1.38010828872158,0.006245429659096358,0.009631063860116917
-4.909090909090909,0.5851630705311657,-10.345739761571146,5.2727272727272725,1.366973789665031,0.005911976220486004,0.009112857004032637
-4.909090909090909,0.5812263010765064,-10.336306802932954,5.393939393939394,1.3543824796544062,0.005604129029377347,0.008634599556631262
-4.909090909090909,0.5774368450976937,-10.327216588959745,5.515151515151516,1.3423007647015683,0.005319426838754415,0.00819244226204674
-4.909090909090909,0.5737862964590719,-10.318450181510059,5.636363636363637,1.3306976904305239,0.00505568681648616,0.007782972196106019
-4.909090909090909,0.5702668285798191,-10.309990049751347,5.757575757575758,1.3195446324398632,0.004810966543980166,0.007403153112376604
-4.909090909090909,0.5668711499598289,-10.301819939166807,5.878787878787879,1.3088150929719697,0.004583534831858804,0.007050279671275916
-4.909090909090909,0.5635925408941889,-10.293924755126351,6.0,1.2984847067975627,0.004371847562483655,0.006721939488587569
-4.787878787878788,0.45638036720570296,-46.010878515798275,-6.0,1.0547345906249614,0.01811778648907514,0.027604023105431974
-4.787878787878788,0.4524033200028399,-45.292229563156845,-5.878787878787879,1.028090907209069,0.00844403680442074,0.012815602694281836
-4.787878787878788,0.45443291052117374,-44.572500844764086,-5.757575757575758,1.031950337242777,0.0074490036871788234,0.011299610201380705
-4.787878787878788,0.45821761252322113,-43.853043234491714,-5.636363636363637,1.042099674678214,0.007422731201147448,0.01126009660085403
-4.787878787878788,0.4622913154482563,-43.133879755233096,-5.515151515151516,1.053195302425483,0.00747906945686605,0.011346441579536126
-4.787878787878788,0.4665170942466481,-42.41502801456256,-5.393939393939394,1.0647448134511457,0.007541210728629455,0.011441664758613967
-4.787878787878788,0.470895686545058,-41.6965070409239,-5.2727272727272725,1.0767473287982412,0.007605554286999938,0.011540290917847251
-4.787878787878788,0.4754353592071159,-40.97833746201552,-5.151515151515151,1.0892289304801932,0.007672184538166205,0.0116424663672694
-4.787878787878788,0.48014546088303756,-40.26054167501202,-5.03030303030303,1.1022195477054644,0.007741497035380185,0.011748820966346774
-4.787878787878788,0.4850358154169043,-39.54314403854544,-4.909090909090909,1.1157507634784183,0.007813845460215019,0.011859935781311393
-4.787878787878788,0.490117177032821,-38.826171089625646,-4.787878787878788,1.129857018627687,0.007889584719410259,0.011976415763929715
-4.787878787878788,0.4954024603965329,-38.10965178923979,-4.666666666666667,1.1445809713693424,0.007970032816597472,0.012100376765690868
-4.787878787878788,0.5009047322254312,-37.39361780086105,-4.545454545454546,1.1599655465896854,0.008056115869405689,0.012233289659931756
-4.787878787878788,0.5066377743028236,-36.678103807046845,-4.424242424242424,1.1760562241131662,0.008148749442553616,0.012376585713173682
-4.787878787878788,0.5126168083678111,-35.963147869976765,-4.303030303030303,1.1929038165414447,0.008249215280009992,0.012532257784026779
-4.787878787878788,0.518858512937235,-35.248791842827416,-4.181818181818182,1.210567908478172,0.008359105561104307,0.012702777546452992
-4.787878787878788,0.5253809994499707,-34.53508184008753,-4.0606060606060606,1.2291072471810474,0.008480303692781632,0.012891068629611091
-4.787878787878788,0.5322039934876615,-33.82206877628118,-3.9393939393939394,1.2485895858896312,0.008615068758003774,0.013100636272882937
-4.787878787878788,0.5393490121114695,-33.10980898419154,-3.8181818181818183,1.2690896583256532,0.008766121054102793,0.013335697941192937
-4.787878787878788,0.5468395484259407,-32.39836492557862,-3.696969696969697,1.2906900165478228,0.008936740280573119,0.013601333580505859
-4.787878787878788,0.5547012763884429,-31.687806009601154,-3.5757575757575757,1.3134820222101018,0.00913088682580998,0.01390367167719564
-4.787878787878788,0.5629622796018927,-30.978209536726563,-3.4545454545454546,1.3375669947826538,0.009353352353895117,0.014250121021833095
-4.787878787878788,0.5716533042426274,-30.269661788884285,-3.3333333333333335,1.3630575362075101,0.009609945133040254,0.014649657127804083
-4.787878787878788,0.5808080350395644,-29.562259290024546,-3.212121212121212,1.390079052371887,0.009907717043215358,0.015113174879734181
-4.787878787878788,0.5904633962902484,-28.856110265120538,-3.090909090909091,1.4187715086748336,0.010255242559213285,0.015653924626596538
-4.787878787878788,0.6006598853722493,-28.151336330012338,-2.9696969696969697,1.4492914853139298,0.010662964009992004,0.016288055970667514
-4.787878787878788,0.6114419489786229,-27.448074449347832,-2.8484848484848486,1.4818146191031234,0.01114361995802482,0.01703529983741392
-4.787878787878788,0.6228584138424378,-26.746479205242995,-2.727272727272727,1.5165385388702317,0.011712774583381158,0.01791983228216587
-4.787878787878788,0.6349627264113693,-26.046725425197348,-2.606060606060606,1.5536909667582453,0.012389335960159675,0.01897110045560524
-4.787878787878788,0.6478146145418942,-25.34901122443004,-2.484848484848485,1.5935251248512445,0.01319686943783105,0.020225814384261742
-4.787878787878788,0.6614790225569365,-24.653561525555986,-2.3636363636363638,1.6364215770870367,0.014163678305434635,0.0217282154674181
-4.787878787878788,0.6760289484988007,-23.960632128742883,-2.242424242424242,1.6826667145764747,0.015324962855916668,0.023533490533901524
-4.787878787878788,0.691545638278298,-23.270514420687523,-2.121212121212121,1.732631140578615,0.0167237128730664,0.025709325452351717
-4.787878787878788,0.7081215587121248,-22.583540837366492,-2.0,1.7868268132348182,0.018413365085653943,0.028340307881528748
-4.787878787878788,0.725863570471728,-21.900091246172614,-1.878787878787879,1.845775039765529,0.02046079212216667,0.03153302949795833
-4.787878787878788,0.7448981993871736,-21.22060051468727,-1.7575757575757576,1.9101509366225264,0.022950822078011024,0.03542378563847848
-4.787878787878788,0.7653805619809337,-20.5455677401807,-1.6363636363636365,1.980798903350781,0.0259933029649817,0.0401905268695506
-4.787878787878788,0.7875091630882127,-19.8755680360536,-1.5151515151515151,2.0588047781006815,0.029734235072949478,0.04607160004980004
-4.787878787878788,0.8115497294106244,-19.211268632603947,-1.393939393939394,2.1456101360587776,0.034373438176517945,0.05339541127231673
-4.787878787878788,0.8378740756022767,-18.55345281132822,-1.2727272727272727,2.243194315314916,0.04019404569633611,0.06262976137441045
-4.787878787878788,0.867022855218546,-17.903058829554826,-1.1515151515151516,2.354380447972156,0.04761335088280183,0.07446657418911728
-4.787878787878788,0.8998043378523124,-17.26124863024558,-1.0303030303030303,2.4835158806951005,0.05727259219443015,0.08997097139738797
-4.787878787878788,0.937440265435459,-16.629537539515383,-0.9090909090909091,2.636637955471947,0.07019612955332133,0.11084478818872556
-4.787878787878788,0.9817466523827294,-16.010052123374404,-0.7878787878787878,2.823948950701281,0.08806518646128669,0.139878951129623
-4.787878787878788,1.035201544283653,-15.406061545328749,-0.6666666666666666,3.0599985453516796,0.11361681687357428,0.1816132197491518
-4.787878787878788,1.100187574871272,-14.823076873541583,-0.5454545454545454,3.3607856452536766,0.15084323492141327,0.2426711728464479
-4.787878787878788,1.1748878024404015,-14.270916991714909,-0.42424242424242425,3.73750115502716,0.20311190754733133,0.3286587532923453
-4.787878787878788,1.2417767172217409,-13.766010593091082,-0.30303030303030304,4.135189784683239,0.2644787275917293,0.4296113916500053
-4.787878787878788,1.3021226165158368,-13.327677533434086,-0.18181818181818182,4.401238720094258,0.3114160371806127,0.5054673050902143
-4.787878787878788,1.327634935571053,-12.962057481246335,-0.06060606060606061,4.480775831031182,0.3298320134708379,0.5320467091764112
-4.787878787878788,1.323744351833942,-12.655758080464663,0.06060606060606061,4.441001239430551,0.3321040641889448,0.5335146344477897
-4.787878787878788,1.3022437076426485,-12.39154981747731,0.18181818181818182,4.32891114477958,0.32774665894255284,0.5262974287032987
-4.787878787878788,1.2758578716347946,-12.158384117722656,0.30303030303030304,4.176738132828147,0.3178338080089653,0.5102813075288899
-4.787878787878788,1.2426251688636276,-11.95065358451402,0.42424242424242425,4.007620089109361,0.301857177827036,0.4842686118281918
-4.787878787878788,1.2048481734473944,-11.76551213888817,0.5454545454545454,3.829889477391424,0.28020545439066646,0.4488704693935639
-4.787878787878788,1.1639563455008695,-11.601112369457388,0.6666666666666666,3.6454772132209783,0.25438932048545304,0.40667185454112387
-4.787878787878788,1.124063001317113,-11.455747790613618,0.7878787878787878,3.4609720585406225,0.2265594410190903,0.36130855992533517
-4.787878787878788,1.087076577607995,-11.327572652177684,0.9090909090909091,3.2847083489634348,0.19882873676317137,0.3162859633486539
-4.787878787878788,1.0499806515705776,-11.214624892741881,1.0303030303030303,3.117377702997243,0.17278078117362639,0.2741750489047723
-4.787878787878788,1.0140778912103947,-11.114951737897407,1.1515151515151516,2.9610674889955373,0.14932151890801548,0.2364039431004259
-4.787878787878788,0.9801611849270864,-11.02672546004688,1.2727272727272727,2.818162209798093,0.12878443082650493,0.20346087159940485
-4.787878787878788,0.948616641640885,-10.94831145239057,1.393939393939394,2.6883196097136492,0.11112525498578885,0.17522814437622136
-4.787878787878788,0.9195527600006255,-10.878291614431596,1.5151515151515151,2.571055416601043,0.09609811427929782,0.15127364473443583
-4.787878787878788,0.8929102544481926,-10.815458619053386,1.6363636363636365,2.465549224353777,0.0833768643934254,0.13104702266514368
-4.787878787878788,0.868540194116141,-10.758795425261233,1.7575757575757576,2.3705188719992263,0.07262539453421502,0.11399093017732209
-4.787878787878788,0.8462539227465107,-10.707449551086857,1.878787878787879,2.2848152138703157,0.0635324263988577,0.09959457722523446
-4.787878787878788,0.8258525309836235,-10.660707335203035,2.0,2.2073517324674437,0.055825205806063316,0.08741364892002146
-4.787878787878788,0.8071429497032556,-10.61797060391057,2.121212121212121,2.13714058542836,0.04927199805909033,0.07707273671010828
-4.787878787878788,0.7899459213717439,-10.578736575869973,2.242424242424242,2.073300200673864,0.04367932235077321,0.0682597865495449
-4.787878787878788,0.7740991317767405,-10.542581042075609,2.3636363636363638,2.015071123137435,0.03888718176102279,0.06071768930261223
-4.787878787878788,0.7594580525438652,-10.509144511004434,2.484848484848485,1.9617984137226816,0.034763854823985474,0.054235428229682636
-4.787878787878788,0.7458945550369223,-10.478120893747564,2.606060606060606,1.9129180342634111,0.031201082907248212,0.04864003138765671
-4.787878787878788,0.7332962823973381,-10.44924829984326,2.727272727272727,1.8678885913819654,0.028109831406294417,0.04378957412112339
-4.787878787878788,0.7215645459132165,-10.422301557197327,2.8484848484848486,1.8262777442599973,0.02541675218764805,0.039567374085237805
-4.787878787878788,0.7106127930111206,-10.397086127017587,2.9696969696969697,1.7877149458930808,0.023061239108370657,0.035877193448702105
-4.787878787878788,0.700365014532379,-10.373433142165366,3.090909090909091,1.7518798992591615,0.02099306195562156,0.032639399144875014
-4.787878787878788,0.6907543625134118,-10.35119534870324,3.212121212121212,1.7184939026675687,0.01917044099589238,0.029787850989401843
-4.787878787878788,0.681721937239395,-10.330243773853269,3.3333333333333335,1.6873137663894437,0.01755849218821326,0.027267397118574177
-4.787878787878788,0.673215798681492,-10.31046497918994,3.4545454545454546,1.6581268512181975,0.016127979238425016,0.025031869470550028
-4.787878787878788,0.6651899793854048,-10.291758786577187,3.5757575757575757,1.6307465141464623,0.01485430601252391,0.023042468910669633
-4.787878787878788,0.6576036510049152,-10.274036387229115,3.696969696969697,1.6050082935797956,0.013716696846064691,0.021266454733858353
-4.787878787878788,0.6504204858432134,-10.257218762405603,3.8181818181818183,1.5807748733810711,0.012697540339850155,0.019676097476121424
-4.787878787878788,0.6436080859993348,-10.24123535859092,3.9393939393939394,1.557915098532241,0.011781853360228522,0.018247824999541695
-4.787878787878788,0.6371374691096465,-10.22602297133241,4.0606060606060606,1.5363072930755375,0.010956841436513542,0.016961523359534603
-4.787878787878788,0.630982618519736,-10.211524800884348,4.181818181818182,1.5158496728624793,0.010211539086984356,0.015799965636815294
-4.787878787878788,0.6251201019048724,-10.19768964989941,4.303030303030303,1.496451128887354,0.009536514892150683,0.01474834410212722
-4.787878787878788,0.6195287204018323,-10.184471239058107,4.424242424242424,1.4780297846654957,0.008923631144174715,0.013793889523005642
-4.787878787878788,0.6141892076649265,-10.17182762101909,4.545454545454546,1.4605117869235011,0.00836584621355052,0.012925558359949907
-4.787878787878788,0.6090841845929915,-10.159720676669734,4.666666666666667,1.4438307826459518,0.00785705315364904,0.012133777715398253
-4.787878787878788,0.6041981028706178,-10.148115680539053,4.787878787878788,1.4279273621079818,0.007391931680156505,0.011410212144115306
-4.787878787878788,0.5995167905876628,-10.136980924551857,4.909090909090909,1.4127476702190112,0.006965834286285721,0.010747582692209434
-4.787878787878788,0.5950272141508341,-10.126287391193333,5.03030303030303,1.3982425139599384,0.006574696504263011,0.010139525823305462
-4.787878787878788,0.5907173844320392,-10.1160084686595,5.151515151515151,1.3843669644531453,0.006214949330076491,0.009580456030795936
-4.787878787878788,0.5865763659823642,-10.106119701824827,5.2727272727272725,1.371080178453302,0.005883449789159778,0.009065456105111558
-4.787878787878788,0.582594149787619,-10.096598573861122,5.393939393939394,1.3583448881838773,0.005577425984566231,0.00859019081819401
-4.787878787878788,0.5787614775149119,-10.087424314169162,5.515151515151516,1.3461268295119146,0.005294425445438344,0.008150825595905076
-4.787878787878788,0.5750697380910373,-10.078577728986508,5.636363636363637,1.33439436419208,0.0050322713971766575,0.007743957875816054
-4.787878787878788,0.5715109155520068,-10.070041051590268,5.757575757575758,1.3231182442540683,0.004789028657989469,0.0073665635831328125
-4.787878787878788,0.56807763934082,-10.061797809480792,5.878787878787879,1.3122716330181496,0.004562975113805878,0.007015952294547212
-4.787878787878788,0.5647631586753717,-10.053832706325721,6.0,1.3018299562590707,0.004352575012684268,0.006689725296661564
-4.666666666666667,0.4586497496180727,-45.77061465975298,-6.0,1.0613577417951972,0.018602120788378862,0.028341747916150517
-4.666666666666667,0.4545281226866493,-45.05202684436922,-5.878787878787879,1.034158967597733,0.008750729080471809,0.013281442534138321
-4.666666666666667,0.45656211717590456,-44.33235334458942,-5.757575757575758,1.0380186231488833,0.007726556916149763,0.011721000208219312
-4.666666666666667,0.4603726341207022,-43.61295257112048,-5.636363636363637,1.048240114729829,0.007689582736783995,0.011665207929077326
-4.666666666666667,0.4644977840768607,-42.8938482107565,-5.515151515151516,1.0594996315015348,0.007748557760482999,0.011755598692067437
-4.666666666666667,0.4687786633275295,-42.175058017746,-5.393939393939394,1.0712261867912083,0.007814047753726516,0.011855947414336931
-4.666666666666667,0.47321457015263557,-41.45660116908497,-5.2727272727272725,1.0834136998603658,0.007881573612530612,0.011959436783112842
-4.666666666666667,0.4778140445316674,-40.73849845392202,-5.151515151515151,1.0960892542152874,0.007951242789254298,0.012066242996313203
-4.666666666666667,0.48258662114702455,-40.02077244527371,-5.03030303030303,1.1092834761370243,0.00802342013937607,0.012176941654359119
-4.666666666666667,0.48754259723092463,-39.303447693732494,-4.909090909090909,1.123029680276337,0.008098568235155978,0.012292267656364153
-4.666666666666667,0.4926928132412487,-38.58655094636674,-4.787878787878788,1.137363009682839,0.008177069388181302,0.012412850252037977
-4.666666666666667,0.49804932043982575,-37.87011139458273,-4.666666666666667,1.152322597624897,0.008259454501541308,0.012539570384068721
-4.666666666666667,0.5036263786157569,-37.15416095534752,-4.545454545454546,1.1679560627502474,0.00834721525800175,0.012674823686596781
-4.666666666666667,0.5094382020746937,-36.43873459080941,-4.424242424242424,1.184310518228574,0.008441270157977243,0.012820078578760441
-4.666666666666667,0.5155000752445977,-35.72387067243558,-4.303030303030303,1.201437053812026,0.008542696709377351,0.012977020146564211
-4.666666666666667,0.5218289600746998,-35.009611396594956,-4.181818181818182,1.2193935378934262,0.008653000365835828,0.01314799048586135
-4.666666666666667,0.5284433711733219,-34.29600325979637,-4.0606060606060606,1.2382460508013406,0.008774002568200157,0.013335820282661004
-4.666666666666667,0.5353634542476964,-33.583097603215634,-3.9393939393939394,1.2580612375772295,0.008907874264230342,0.013543883042241411
-4.666666666666667,0.5426111911775879,-32.870951237780176,-3.8181818181818183,1.2789157291220872,0.009057232630988565,0.013776243555421175
-4.666666666666667,0.5502105974336715,-32.15962716302639,-3.696969696969697,1.3008942198199427,0.009225240636138388,0.0140378103613652
-4.666666666666667,0.5581879354669264,-31.449195395211284,-3.5757575757575757,1.324090497043188,0.009415726721114126,0.014334519260070788
-4.666666666666667,0.5665719539279935,-30.73973392279844,-3.4545454545454546,1.348608636333723,0.009633334233707158,0.014673563065390915
-4.666666666666667,0.5753941538537288,-30.03132981049353,-3.3333333333333335,1.3745643853297784,0.009883706522871405,0.015063677221610394
-4.666666666666667,0.5846890807648795,-29.32408047650699,-3.212121212121212,1.4020867570347668,0.010173714234770426,0.015515492186590318
-4.666666666666667,0.5944946446574089,-28.618095171733454,-3.090909090909091,1.4313198711412844,0.01051173540704231,0.01604197018187925
-4.666666666666667,0.6048524749165864,-27.91349669405666,-2.9696969696969697,1.4624251082871151,0.010908003242823927,0.016658951272073175
-4.666666666666667,0.6158083210168082,-27.210423376063723,-2.8484848484848486,1.4955836669007043,0.011375039691366107,0.017385840385996776
-4.666666666666667,0.6274125131472548,-26.509031390097512,-2.727272727272727,1.5309996376470458,0.011928195659546725,0.018246476265270317
-4.666666666666667,0.639720370819328,-25.80949742086283,-2.606060606060606,1.5689077293163443,0.012586251024532258,0.019270132212426905
-4.666666666666667,0.6527933495514864,-25.112021762939712,-2.484848484848485,1.6095710366756752,0.013372508999463184,0.02049316528154632
-4.666666666666667,0.6666990272565283,-24.416831909053194,-2.3636363636363638,1.6533490540932538,0.014315347200373418,0.021959949333202555
-4.666666666666667,0.6815131138738085,-23.724186706198097,-2.242424242424242,1.7006044377347769,0.015450070764583934,0.023725875530848928
-4.666666666666667,0.697320171395833,-23.034381173583878,-2.121212121212121,1.751690686725428,0.016820044674602075,0.02585925477427331
-4.666666666666667,0.7142165956816926,-22.34775210555117,-2.0,1.8071349035915634,0.018479367814236314,0.028445726847797115
-4.666666666666667,0.7323139907297052,-21.66468463760395,-1.878787878787879,1.8674876329145809,0.020495959441190648,0.03159349765588049
-4.666666666666667,0.7517447794825023,-20.985620062770757,-1.7575757575757576,1.9334478366932073,0.022956253629510037,0.03544131427620023
-4.666666666666667,0.7726712653733512,-20.31106540547938,-1.6363636363636365,2.0058940103435123,0.025972331546925576,0.040170542068712844
-4.666666666666667,0.7953008686424267,-19.64160570595421,-1.5151515151515151,2.085954608419571,0.029693367796383985,0.04602441463685869
-4.666666666666667,0.8199105752305684,-18.97792087262101,-1.393939393939394,2.1751253842067624,0.034323805467105784,0.05333849899658505
-4.666666666666667,0.8468864341343707,-18.320810801492378,-1.2727272727272727,2.275454710318808,0.040153502875452274,0.06259103518133635
-4.666666666666667,0.8767867406017473,-17.671236244747014,-1.1515151515151516,2.3898682934389974,0.04760937985998859,0.0744888474916392
