0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.11111111111111116 + 0.0im,0.07044162180172833 + 0.0im,-0.11111111111111152 + 0.0im,-0.26289171153160407 + 0.0im,-0.22222222222222143 + 0.0im,0.06572292788290095 + 0.0im,0.0416666666666662 + 0.0im,-0.06572292788290124 + 0.0im,-0.1555021169820365 + 0.0im,-0.13144585576580156 + 0.0im,-0.02777777777777785 + 0.0im,-0.017610405450432166 + 0.0im,0.027777777777777818 + 0.0im,0.06572292788290104 + 0.0im,0.055555555555555365 + 0.0im,-0.01761040545043215 + 0.0im,-0.011164549684630013 + 0.0im,0.017610405450432125 + 0.0im,0.04166666666666653 + 0.0im,0.035220810900864236 + 0.0im,0.02777777777777772 + 0.0im,0.017610405450432104 + 0.0im,-0.02777777777777779 + 0.0im,-0.06572292788290113 + 0.0im,-0.055555555555555365 + 0.0im
0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,-0.13144585576580287 + 0.0im,-0.15550211698203675 + 0.0im,-0.06572292788290081 + 0.0im,0.04166666666666691 + 0.0im,0.06572292788290095 + 0.0im,-0.16666666666666724 + 0.0im,-0.19716878364870344 + 0.0im,-0.08333333333333326 + 0.0im,0.0528312163512972 + 0.0im,0.08333333333333323 + 0.0im,-0.096225044864938 + 0.0im,-0.11383545031536996 + 0.0im,-0.04811252243246866 + 0.0im,0.030502116982036722 + 0.0im,0.04811252243246865 + 0.0im,-2.0816681711721685e-17 + 0.0im,9.280770596475918e-17 + 0.0im,1.1709383462843448e-16 + 0.0im,-1.2576745200831851e-16 + 0.0im,-4.163336342344337e-17 + 0.0im,0.03522081090086493 + 0.0im,0.04166666666666689 + 0.0im,0.01761040545043218 + 0.0im,-0.011164549684630171 + 0.0im,-0.017610405450432312 + 0.0im
0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,-0.15550211698203703 + 0.0im,-0.1971687836487032 + 0.0im,-0.11383545031536964 + 0.0im,-8.673617379884035e-17 + 0.0im,0.0416666666666662 + 0.0im,-0.19716878364870344 + 0.0im,-0.24999999999999986 + 0.0im,-0.1443375672974063 + 0.0im,3.642919299551295e-17 + 0.0im,0.05283121635129629 + 0.0im,-0.11383545031537004 + 0.0im,-0.14433756729740627 + 0.0im,-0.0833333333333331 + 0.0im,3.382710778154774e-17 + 0.0im,0.030502116982036188 + 0.0im,-8.847089727481716e-17 + 0.0im,3.8163916471489756e-17 + 0.0im,1.0581813203458523e-16 + 0.0im,-9.519295074422729e-17 + 0.0im,2.3418766925686896e-17 + 0.0im,0.04166666666666696 + 0.0im,0.05283121635129686 + 0.0im,0.030502116982036465 + 0.0im,8.066464163292153e-17 + 0.0im,-0.011164549684630038 + 0.0im
0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,-0.06572292788290102 + 0.0im,-0.11383545031536976 + 0.0im,-0.131445855765802 + 0.0im,-0.11383545031536993 + 0.0im,-0.06572292788290124 + 0.0im,-0.08333333333333326 + 0.0im,-0.1443375672974063 + 0.0im,-0.1666666666666665 + 0.0im,-0.1443375672974065 + 0.0im,-0.08333333333333337 + 0.0im,-0.04811252243246883 + 0.0im,-0.08333333333333331 + 0.0im,-0.09622504486493753 + 0.0im,-0.08333333333333326 + 0.0im,-0.048112522432468885 + 0.0im,-3.2959746043559335e-17 + 0.0im,-8.673617379884035e-18 + 0.0im,2.5153490401663703e-17 + 0.0im,2.5587171270657905e-17 + 0.0im,9.8879238130678e-17 + 0.0im,0.017610405450432322 + 0.0im,0.03050211698203665 + 0.0im,0.035220810900864645 + 0.0im,0.030502116982036732 + 0.0im,0.017610405450432347 + 0.0im
0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.041666666666667185 + 0.0im,2.42861286636753e-17 + 0.0im,-0.11383545031537014 + 0.0im,-0.1971687836487034 + 0.0im,-0.1555021169820365 + 0.0im,0.0528312163512972 + 0.0im,3.642919299551295e-17 + 0.0im,-0.1443375672974065 + 0.0im,-0.2500000000000004 + 0.0im,-0.19716878364870305 + 0.0im,0.030502116982036816 + 0.0im,-1.214306433183765e-17 + 0.0im,-0.08333333333333341 + 0.0im,-0.14433756729740657 + 0.0im,-0.11383545031536985 + 0.0im,7.654467337747661e-17 + 0.0im,-1.6696713456276768e-17 + 0.0im,-1.0299920638612292e-16 + 0.0im,2.862293735361732e-17 + 0.0im,5.898059818321144e-17 + 0.0im,-0.011164549684630334 + 0.0im,-3.469446951953614e-18 + 0.0im,0.030502116982036778 + 0.0im,0.05283121635129695 + 0.0im,0.04166666666666672 + 0.0im
0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.06572292788290113 + 0.0im,0.04166666666666623 + 0.0im,-0.06572292788290134 + 0.0im,-0.15550211698203625 + 0.0im,-0.13144585576580156 + 0.0im,0.08333333333333323 + 0.0im,0.05283121635129629 + 0.0im,-0.08333333333333337 + 0.0im,-0.19716878364870305 + 0.0im,-0.1666666666666659 + 0.0im,0.04811252243246886 + 0.0im,0.030502116982036344 + 0.0im,-0.04811252243246887 + 0.0im,-0.11383545031536971 + 0.0im,-0.09622504486493727 + 0.0im,1.3010426069826053e-16 + 0.0im,4.683753385137379e-17 + 0.0im,-6.245004513516506e-17 + 0.0im,4.5102810375396984e-17 + 0.0im,2.949029909160572e-17 + 0.0im,-0.01761040545043241 + 0.0im,-0.01116454968463004 + 0.0im,0.017610405450432454 + 0.0im,0.041666666666666706 + 0.0im,0.035220810900864465 + 0.0im
0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.05555555555555574 + 0.0im,0.06572292788290117 + 0.0im,0.027777777777777825 + 0.0im,-0.017610405450432458 + 0.0im,-0.02777777777777785 + 0.0im,-0.096225044864938 + 0.0im,-0.11383545031537004 + 0.0im,-0.04811252243246883 + 0.0im,0.030502116982036816 + 0.0im,0.04811252243246886 + 0.0im,-0.22222222222222343 + 0.0im,-0.26289171153160484 + 0.0im,-0.11111111111111086 + 0.0im,0.07044162180172969 + 0.0im,0.11111111111111105 + 0.0im,-0.09622504486493823 + 0.0im,-0.11383545031537012 + 0.0im,-0.04811252243246868 + 0.0im,0.030502116982036788 + 0.0im,0.048112522432468816 + 0.0im,0.05555555555555593 + 0.0im,0.06572292788290122 + 0.0im,0.027777777777777655 + 0.0im,-0.017610405450432375 + 0.0im,-0.02777777777777776 + 0.0im
0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0657229278829011 + 0.0im,0.08333333333333327 + 0.0im,0.048112522432468864 + 0.0im,-5.637851296924623e-18 + 0.0im,-0.017610405450432166 + 0.0im,-0.11383545031536996 + 0.0im,-0.14433756729740627 + 0.0im,-0.08333333333333331 + 0.0im,-1.214306433183765e-17 + 0.0im,0.030502116982036344 + 0.0im,-0.26289171153160484 + 0.0im,-0.33333333333333326 + 0.0im,-0.19245008972987493 + 0.0im,-1.3877787807814457e-17 + 0.0im,0.07044162180172824 + 0.0im,-0.11383545031537014 + 0.0im,-0.14433756729740638 + 0.0im,-0.08333333333333312 + 0.0im,-7.806255641895632e-17 + 0.0im,0.030502116982036247 + 0.0im,0.06572292788290131 + 0.0im,0.0833333333333334 + 0.0im,0.048112522432468705 + 0.0im,7.37257477290143e-17 + 0.0im,-0.017610405450432066 + 0.0im
0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.027777777777777693 + 0.0im,0.04811252243246869 + 0.0im,0.055555555555555525 + 0.0im,0.048112522432468885 + 0.0im,0.027777777777777818 + 0.0im,-0.04811252243246866 + 0.0im,-0.0833333333333331 + 0.0im,-0.09622504486493753 + 0.0im,-0.08333333333333341 + 0.0im,-0.04811252243246887 + 0.0im,-0.11111111111111086 + 0.0im,-0.19245008972987493 + 0.0im,-0.22222222222222204 + 0.0im,-0.1924500897298755 + 0.0im,-0.11111111111111152 + 0.0im,-0.04811252243246873 + 0.0im,-0.08333333333333322 + 0.0im,-0.09622504486493758 + 0.0im,-0.08333333333333348 + 0.0im,-0.04811252243246895 + 0.0im,0.027777777777777717 + 0.0im,0.04811252243246873 + 0.0im,0.055555555555555525 + 0.0im,0.04811252243246894 + 0.0im,0.02777777777777788 + 0.0im
0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,-0.017610405450432326 + 0.0im,1.2576745200831851e-17 + 0.0im,0.04811252243246881 + 0.0im,0.08333333333333348 + 0.0im,0.06572292788290104 + 0.0im,0.030502116982036722 + 0.0im,3.382710778154774e-17 + 0.0im,-0.08333333333333326 + 0.0im,-0.14433756729740657 + 0.0im,-0.11383545031536971 + 0.0im,0.07044162180172969 + 0.0im,-1.3877787807814457e-17 + 0.0im,-0.1924500897298755 + 0.0im,-0.33333333333333365 + 0.0im,-0.2628917115316041 + 0.0im,0.030502116982036896 + 0.0im,1.0408340855860843e-17 + 0.0im,-0.08333333333333355 + 0.0im,-0.14433756729740668 + 0.0im,-0.11383545031536983 + 0.0im,-0.017610405450432458 + 0.0im,1.3010426069826053e-17 + 0.0im,0.048112522432468934 + 0.0im,0.08333333333333338 + 0.0im,0.06572292788290095 + 0.0im
0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,-0.027777777777777686 + 0.0im,-0.01761040545043209 + 0.0im,0.02777777777777775 + 0.0im,0.06572292788290104 + 0.0im,0.055555555555555365 + 0.0im,0.04811252243246865 + 0.0im,0.030502116982036188 + 0.0im,-0.048112522432468885 + 0.0im,-0.11383545031536985 + 0.0im,-0.09622504486493727 + 0.0im,0.11111111111111105 + 0.0im,0.07044162180172824 + 0.0im,-0.11111111111111152 + 0.0im,-0.2628917115316041 + 0.0im,-0.22222222222222138 + 0.0im,0.048112522432468816 + 0.0im,0.030502116982036222 + 0.0im,-0.04811252243246903 + 0.0im,-0.11383545031536972 + 0.0im,-0.09622504486493717 + 0.0im,-0.02777777777777785 + 0.0im,-0.017610405450432083 + 0.0im,0.027777777777778016 + 0.0im,0.06572292788290113 + 0.0im,0.0555555555555554 + 0.0im
0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.035220810900864444 + 0.0im,0.041666666666666505 + 0.0im,0.017610405450432194 + 0.0im,-0.011164549684630097 + 0.0im,-0.01761040545043215 + 0.0im,-2.0816681711721685e-17 + 0.0im,-8.847089727481716e-17 + 0.0im,-3.2959746043559335e-17 + 0.0im,7.654467337747661e-17 + 0.0im,1.3010426069826053e-16 + 0.0im,-0.09622504486493823 + 0.0im,-0.11383545031537014 + 0.0im,-0.04811252243246873 + 0.0im,0.030502116982036896 + 0.0im,0.048112522432468816 + 0.0im,-0.16666666666666766 + 0.0im,-0.19716878364870377 + 0.0im,-0.0833333333333332 + 0.0im,0.052831216351297255 + 0.0im,0.08333333333333341 + 0.0im,-0.13144585576580278 + 0.0im,-0.15550211698203684 + 0.0im,-0.06572292788290096 + 0.0im,0.041666666666667074 + 0.0im,0.06572292788290107 + 0.0im
0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.04166666666666656 + 0.0im,0.05283121635129659 + 0.0im,0.03050211698203644 + 0.0im,0.0 + 0.0im,-0.011164549684630013 + 0.0im,9.280770596475918e-17 + 0.0im,3.8163916471489756e-17 + 0.0im,-8.673617379884035e-18 + 0.0im,-1.6696713456276768e-17 + 0.0im,4.683753385137379e-17 + 0.0im,-0.11383545031537012 + 0.0im,-0.14433756729740638 + 0.0im,-0.08333333333333322 + 0.0im,1.0408340855860843e-17 + 0.0im,0.030502116982036222 + 0.0im,-0.19716878364870377 + 0.0im,-0.2500000000000001 + 0.0im,-0.1443375672974063 + 0.0im,-4.597017211338539e-17 + 0.0im,0.05283121635129627 + 0.0im,-0.15550211698203686 + 0.0im,-0.19716878364870316 + 0.0im,-0.11383545031536979 + 0.0im,-1.3877787807814457e-17 + 0.0im,0.04166666666666624 + 0.0im
0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.01761040545043223 + 0.0im,0.03050211698203648 + 0.0im,0.03522081090086435 + 0.0im,0.030502116982036413 + 0.0im,0.017610405450432125 + 0.0im,1.1709383462843448e-16 + 0.0im,1.0581813203458523e-16 + 0.0im,2.5153490401663703e-17 + 0.0im,-1.0299920638612292e-16 + 0.0im,-6.245004513516506e-17 + 0.0im,-0.04811252243246868 + 0.0im,-0.08333333333333312 + 0.0im,-0.09622504486493758 + 0.0im,-0.08333333333333355 + 0.0im,-0.04811252243246903 + 0.0im,-0.0833333333333332 + 0.0im,-0.1443375672974063 + 0.0im,-0.16666666666666669 + 0.0im,-0.1443375672974067 + 0.0im,-0.08333333333333375 + 0.0im,-0.06572292788290093 + 0.0im,-0.1138354503153697 + 0.0im,-0.1314458557658021 + 0.0im,-0.1138354503153701 + 0.0im,-0.06572292788290127 + 0.0im
0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,-0.011164549684630213 + 0.0im,-7.28583859910259e-17 + 0.0im,0.03050211698203643 + 0.0im,0.05283121635129674 + 0.0im,0.04166666666666653 + 0.0im,-1.2576745200831851e-16 + 0.0im,-9.519295074422729e-17 + 0.0im,2.5587171270657905e-17 + 0.0im,2.862293735361732e-17 + 0.0im,4.5102810375396984e-17 + 0.0im,0.030502116982036788 + 0.0im,-7.806255641895632e-17 + 0.0im,-0.08333333333333348 + 0.0im,-0.14433756729740668 + 0.0im,-0.11383545031536972 + 0.0im,0.052831216351297255 + 0.0im,-4.597017211338539e-17 + 0.0im,-0.1443375672974067 + 0.0im,-0.25000000000000033 + 0.0im,-0.19716878364870324 + 0.0im,0.04166666666666697 + 0.0im,-1.3877787807814457e-17 + 0.0im,-0.11383545031536987 + 0.0im,-0.1971687836487035 + 0.0im,-0.15550211698203628 + 0.0im
0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,-0.01761040545043213 + 0.0im,-0.011164549684629937 + 0.0im,0.017610405450432215 + 0.0im,0.0416666666666665 + 0.0im,0.035220810900864236 + 0.0im,-4.163336342344337e-17 + 0.0im,2.3418766925686896e-17 + 0.0im,9.8879238130678e-17 + 0.0im,5.898059818321144e-17 + 0.0im,2.949029909160572e-17 + 0.0im,0.048112522432468816 + 0.0im,0.030502116982036247 + 0.0im,-0.04811252243246895 + 0.0im,-0.11383545031536983 + 0.0im,-0.09622504486493717 + 0.0im,0.08333333333333341 + 0.0im,0.05283121635129627 + 0.0im,-0.08333333333333375 + 0.0im,-0.19716878364870324 + 0.0im,-0.1666666666666663 + 0.0im,0.06572292788290106 + 0.0im,0.04166666666666624 + 0.0im,-0.06572292788290132 + 0.0im,-0.1555021169820367 + 0.0im,-0.13144585576580173 + 0.0im
0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,-0.05555555555555578 + 0.0im,-0.0657229278829011 + 0.0im,-0.02777777777777775 + 0.0im,0.017610405450432347 + 0.0im,0.02777777777777772 + 0.0im,0.03522081090086493 + 0.0im,0.04166666666666696 + 0.0im,0.017610405450432322 + 0.0im,-0.011164549684630334 + 0.0im,-0.01761040545043241 + 0.0im,0.05555555555555593 + 0.0im,0.06572292788290131 + 0.0im,0.027777777777777717 + 0.0im,-0.017610405450432458 + 0.0im,-0.02777777777777785 + 0.0im,-0.13144585576580278 + 0.0im,-0.15550211698203686 + 0.0im,-0.06572292788290093 + 0.0im,0.04166666666666697 + 0.0im,0.06572292788290106 + 0.0im,-0.2222222222222232 + 0.0im,-0.26289171153160457 + 0.0im,-0.11111111111111083 + 0.0im,0.07044162180172961 + 0.0im,0.11111111111111097 + 0.0im
0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,-0.06572292788290125 + 0.0im,-0.0833333333333333 + 0.0im,-0.0481125224324688 + 0.0im,8.673617379884035e-18 + 0.0im,0.017610405450432104 + 0.0im,0.04166666666666689 + 0.0im,0.05283121635129686 + 0.0im,0.03050211698203665 + 0.0im,-3.469446951953614e-18 + 0.0im,-0.01116454968463004 + 0.0im,0.06572292788290122 + 0.0im,0.0833333333333334 + 0.0im,0.04811252243246873 + 0.0im,1.3010426069826053e-17 + 0.0im,-0.017610405450432083 + 0.0im,-0.15550211698203684 + 0.0im,-0.19716878364870316 + 0.0im,-0.1138354503153697 + 0.0im,-1.3877787807814457e-17 + 0.0im,0.04166666666666624 + 0.0im,-0.26289171153160457 + 0.0im,-0.3333333333333329 + 0.0im,-0.19245008972987482 + 0.0im,-2.0816681711721685e-17 + 0.0im,0.07044162180172826 + 0.0im
0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,-0.027777777777777804 + 0.0im,-0.0481125224324688 + 0.0im,-0.05555555555555555 + 0.0im,-0.04811252243246877 + 0.0im,-0.02777777777777779 + 0.0im,0.01761040545043218 + 0.0im,0.030502116982036465 + 0.0im,0.035220810900864645 + 0.0im,0.030502116982036778 + 0.0im,0.017610405450432454 + 0.0im,0.027777777777777655 + 0.0im,0.048112522432468705 + 0.0im,0.055555555555555525 + 0.0im,0.048112522432468934 + 0.0im,0.027777777777778016 + 0.0im,-0.06572292788290096 + 0.0im,-0.11383545031536979 + 0.0im,-0.1314458557658021 + 0.0im,-0.11383545031536987 + 0.0im,-0.06572292788290132 + 0.0im,-0.11111111111111083 + 0.0im,-0.19245008972987482 + 0.0im,-0.22222222222222188 + 0.0im,-0.19245008972987537 + 0.0im,-0.11111111111111124 + 0.0im
0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.01761040545043249 + 0.0im,6.505213034913027e-17 + 0.0im,-0.048112522432468906 + 0.0im,-0.0833333333333335 + 0.0im,-0.06572292788290113 + 0.0im,-0.011164549684630171 + 0.0im,8.066464163292153e-17 + 0.0im,0.030502116982036732 + 0.0im,0.05283121635129695 + 0.0im,0.041666666666666706 + 0.0im,-0.017610405450432375 + 0.0im,7.37257477290143e-17 + 0.0im,0.04811252243246894 + 0.0im,0.08333333333333338 + 0.0im,0.06572292788290113 + 0.0im,0.041666666666667074 + 0.0im,-1.3877787807814457e-17 + 0.0im,-0.1138354503153701 + 0.0im,-0.1971687836487035 + 0.0im,-0.1555021169820367 + 0.0im,0.07044162180172961 + 0.0im,-2.0816681711721685e-17 + 0.0im,-0.19245008972987537 + 0.0im,-0.3333333333333337 + 0.0im,-0.26289171153160384 + 0.0im
0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.0 + 0.0im,0.02777777777777776 + 0.0im,0.01761040545043206 + 0.0im,-0.027777777777777877 + 0.0im,-0.06572292788290099 + 0.0im,-0.055555555555555365 + 0.0im,-0.017610405450432312 + 0.0im,-0.011164549684630038 + 0.0im,0.017610405450432347 + 0.0im,0.04166666666666672 + 0.0im,0.035220810900864465 + 0.0im,-0.02777777777777776 + 0.0im,-0.017610405450432066 + 0.0im,0.02777777777777788 + 0.0im,0.06572292788290095 + 0.0im,0.0555555555555554 + 0.0im,0.06572292788290107 + 0.0im,0.04166666666666624 + 0.0im,-0.06572292788290127 + 0.0im,-0.15550211698203628 + 0.0im,-0.13144585576580173 + 0.0im,0.11111111111111097 + 0.0im,0.07044162180172826 + 0.0im,-0.11111111111111124 + 0.0im,-0.26289171153160384 + 0.0im,-0.22222222222222102 + 0.0im
